nba_api_id,train_co_REB,train_co_OREB,train_co_DREB,train_co_AST,train_co_BLK,train_co_STL,train_co_TOV,train_co_PTS,train_co_FGA,train_co_FG3A,test_co_REB,test_co_OREB,test_co_DREB,test_co_AST,test_co_BLK,test_co_STL,test_co_TOV,test_co_PTS,test_co_FGA,test_co_FG3A,train_REB,train_OREB,train_DREB,train_AST,train_BLK,train_STL,train_TOV,train_PTS,train_FGA,train_FG3A,test_REB,test_OREB,test_DREB,test_AST,test_BLK,test_STL,test_TOV,test_PTS,test_FGA,test_FG3A,d_REB,d_co_REB,d_OREB,d_co_OREB,d_DREB,d_co_DREB,d_AST,d_co_AST,d_BLK,d_co_BLK,d_STL,d_co_STL,d_TOV,d_co_TOV,d_PTS,d_co_PTS,d_FGA,d_co_FGA,d_FG3A,d_co_FG3A
203076,6.188187749696601,0.9614891807998737,5.226698568896726,5.451876750637996,0.5443936096571844,1.053883648308423,2.652219161481543,20.724051677125757,15.672733764177616,5.508747777465836,5.676644973907847,0.8381225243615313,4.838522449546315,5.018354156610878,0.4947496495278182,0.9963964857699406,2.1297767853685694,18.77577251549471,13.79580502375441,5.224807658596968,10.67574931880109,2.7520435967302452,7.923705722070845,3.1607629427792916,2.212534059945504,1.3297002724795641,2.354223433242507,26.059945504087192,18.3433242506812,2.517711171662125,12.808589411329137,3.1854868567197334,9.623102554609403,3.545353572750833,2.3724546464272493,1.2128841169937061,2.119215105516475,25.004072565716402,17.10033320992225,1.4261384672343578,2.1328400925280473,-0.5115427757887536,0.4334432599894882,-0.12336665643834233,1.6993968325385582,-0.38817611935041096,0.38459062997154136,-0.4335225940271181,0.15992058648174545,-0.04964396012936623,-0.116816155485858,-0.05748716253848252,-0.23500832772603175,-0.5224423761129735,-1.0558729383707899,-1.9482791616310458,-1.2429910407589482,-1.8769287404232067,-1.0915727044277674,-0.28394011886886794
203078,6.301382941467645,1.3268507506898117,4.9745321907778335,2.7641482468872267,0.47267828426124847,1.2008779559779865,1.504165572919791,15.116355820662763,11.915787260825825,4.192991275363994,6.655963361080018,1.1964193161798056,5.459544044900212,5.574232954452669,0.8679218944864304,0.9524160631287525,2.6968235550537933,24.0737121730008,17.069108116486436,5.20410553405954,4.480306345733042,0.99945295404814,3.4808533916849016,5.652078774617068,0.4578774617067834,1.088074398249453,3.2543763676148796,28.097921225382933,21.338074398249454,6.316739606126915,4.721311475409836,1.0989259468626342,3.622385528547202,5.392877331825891,0.5494629734313171,1.0582249858677217,2.665912945166761,19.617863199547767,14.957603165630301,4.782362916902205,0.2410051296767941,0.35458041961237274,0.09947299281449418,-0.13043143451000616,0.14153213686230037,0.48501185412237824,-0.2592014427911771,2.8100847075654425,0.09158551172453372,0.39524361022518195,-0.029849412381731222,-0.24846189284923403,-0.5884634224481187,1.1926579821340024,-8.480058025835167,8.957356352338037,-6.380471232619152,5.153320855660612,-1.5343766892247102,1.011114258695546
203081,7.103729879250329,1.5817205769303715,5.522009302319956,3.693650783826218,0.8985419786014988,1.149275277434467,1.9120835652988972,18.046333871399447,14.66717535483364,5.583141808733689,8.229858722741682,2.122281033209695,6.107577689531986,3.5832513222991444,1.6185801829951494,0.9012033347088273,1.9970117136228691,19.917732826435014,13.801505770703844,4.511841024583364,4.317491913411296,0.5464045782532968,3.7710873351579997,7.48842995770092,0.30455337148544415,0.8912664842000497,3.0052251803931327,28.96392137347599,19.87210748942523,10.390644438915153,4.466847615354789,0.5025203567274137,3.964327258627375,7.091120589375727,0.25126017836370684,1.0050407134548274,2.694067468010857,24.777045366421092,17.825513765025203,8.68243505234587,0.14935570194349257,1.1261288434913528,-0.043884221525883116,0.5405604562793236,0.19323992346937535,0.5855683872120299,-0.39730936832519337,-0.11039946152707358,-0.0532931931217373,0.7200382043936506,0.11377422925477765,-0.2480719427256397,-0.3111577123822755,0.08492814832397189,-4.186876007054899,1.8713989550355663,-2.046593724400026,-0.8656695841297957,-1.7082093865692833,-1.071300784150325
203110,6.357351290296812,1.4940901057150031,4.86326118458181,4.438504860202829,0.6116175402267685,1.0887399476570911,2.391893981380143,21.453856580899238,16.618522611176996,8.06827440145356,6.733021223312694,1.918385309035445,4.814635914277249,3.7518278423018203,0.703310127331857,1.033341251229613,1.9219974622608096,18.775500949935783,14.50017835911075,6.622130812459071,8.306475241722824,0.9967770290067389,7.309698212716086,8.6703779665983,1.028420744213302,1.5769118077937299,3.3173161441547028,9.239964840316437,7.525930266627601,2.3205391151479637,9.603217158176944,1.8337801608579087,7.769436997319035,8.010723860589813,1.1340482573726542,1.327077747989276,3.257372654155496,11.46112600536193,8.975871313672922,3.1126005361930296,1.2967419164541205,0.3756699330158817,0.8370031318511698,0.4242952033204419,0.4597387846029495,-0.04862527030456132,-0.6596541060084871,-0.6866770179010087,0.10562751315935226,0.09169258710508854,-0.24983405980445395,-0.05539869642747819,-0.05994348999920662,-0.4698965191193334,2.2211611650454923,-2.6783556309634555,1.4499410470453213,-2.1183442520662457,0.7920614210450658,-1.4461435889944898
203114,8.979236639734928,1.8543072138770815,7.124929425857846,4.232970142301669,1.2608313437708893,1.244040717232148,2.4298664031904624,22.292881922795438,16.135677511421083,5.30771450505209,8.793362386324958,1.936922299621479,6.856440086703479,3.4265742291781405,0.6494007039316327,0.9872144062896705,1.9432253652010065,22.02764444613061,15.69053286379121,5.348441668188741,6.5436013590033975,0.8510758776896942,5.692525481313703,5.89127972819932,0.19875424688561721,1.1517553793884485,2.9354473386183466,22.95356738391846,17.571913929784824,6.70158550396376,6.217741935483872,0.967741935483871,5.25,7.064516129032258,0.3629032258064516,1.2338709677419355,3.07258064516129,20.032258064516128,15.556451612903226,5.975806451612903,-0.32585942351952557,-0.18587425340997044,0.11666605779417683,0.08261508574439747,-0.4425254813137034,-0.26848933915436657,1.1732364008329377,-0.8063959131235285,0.1641489789208344,-0.6114306398392566,0.08211558835348698,-0.25682631094247743,0.13713330654294342,-0.4866410379894559,-2.921309319402333,-0.26523747666482933,-2.0154623168815977,-0.4451446476298724,-0.7257790523508572,0.04072716313665126
203468,7.489093067421311,1.738564949918319,5.750528117502991,4.835699206001837,0.9057878749683207,1.1958851688802221,2.4885611551784,21.211214844079667,15.247170969011629,4.94764106842668,5.625559357025978,1.1166325097290846,4.508926847296893,3.2027648325666958,0.7107670743692298,1.2437624792540751,1.2555183333952422,17.897850304250706,12.88087521122825,6.833492708167591,4.336719883889695,0.739533325890365,3.59718655799933,5.132522049793458,0.49436195154627666,0.9565702802277548,2.0176398347661046,22.43117115105504,19.0831751702579,7.813330356146031,4.7688744789254285,0.650301065308013,4.1185734136174155,5.085687818434461,0.683649837887911,1.0338119499768412,1.8341824918943956,22.043538675312643,17.59147753589625,9.28763316350162,0.4321545950357333,-1.863533710395333,-0.08923226058235201,-0.6219324401892343,0.5213868556180854,-1.2416012702060986,-0.046834231358997336,-1.6329343734351411,0.18928788634163435,-0.19502080059909088,0.07724166974908642,0.04787731037385301,-0.183457342871709,-1.233042821783158,-0.38763247574239657,-3.31336453982896,-1.4916976343616497,-2.3662957577833783,1.4743028073555893,1.8858516397409106
203497,5.55699985072546,0.961968089468709,4.5950317612567515,4.170704596948668,0.46785603104378215,1.0828867266326492,2.338202195824321,18.868288743997528,14.658394293069396,6.858415375719877,4.688007054846477,0.8129398543620304,3.875067200484449,4.135780703142045,0.6521462938368551,1.2405674598964467,2.0977148303861983,18.225059894260223,14.18220680362827,6.11235404545254,14.990096755833807,3.8602162777461584,11.12988047808765,1.4301650540694366,2.2825270347182696,0.7867956744450768,2.003870233352305,16.420261809903245,8.974388161639158,0.04507683551508253,13.659969088098919,3.964451313755796,9.695517774343122,1.418856259659969,2.253477588871716,0.723338485316847,1.641421947449768,14.758887171561051,8.540958268933538,0.04173106646058732,-1.3301276677348888,-0.8689927958789827,0.10423503600963757,-0.14902823510667862,-1.4343627037445277,-0.7199645607723024,-0.011308794409467637,-0.03492389380662342,-0.029049445846553557,0.18429026279307292,-0.06345718912822984,0.1576807332637975,-0.3624482859025371,-0.24048736543812277,-1.6613746383421937,-0.6432288497373051,-0.43342989270561993,-0.4761874894411253,-0.0033457690544952054,-0.7460613302673371
203507,6.909217385719626,1.5248151179636602,5.3844022677559655,3.6001142227167673,0.9949349826657787,1.160641961707617,1.8871091039689196,18.39278126749772,14.406974035572313,6.1833214154705285,5.576876246265828,1.3425034316033395,4.234372814662488,3.8277977367287197,1.4697334118979017,0.8103627204422044,1.7484926740496285,17.607138226472046,13.136197296107637,6.835980843557093,13.444294643951464,2.2414511582301753,11.202843485721289,6.433141316337786,1.2398578257139354,1.1339624954038485,3.979899497487437,33.246721411937735,21.448216693222207,4.0902071332271115,11.766809172172561,2.7423241352506804,9.024485036921881,6.659930042751652,1.1053245239020597,1.2172561212592306,3.4978624174115818,31.089001165954137,19.15429459774582,1.7349397590361446,-1.677485471778903,-1.3323411394537983,0.5008729770205052,-0.1823116863603207,-2.1783584487994077,-1.1500294530934774,0.22678872641386594,0.22768351401195241,-0.13453330181187573,0.474798429232123,0.08329362585538203,-0.35027924126541254,-0.48203708007585533,-0.13861642991929113,-2.1577202459835974,-0.7856430410256756,-2.293922095476386,-1.2707767394646758,-2.3552673741909667,0.6526594280865643
203897,5.322827468697708,0.9660831741770023,4.356744294520707,3.985029435259621,0.48364061949426557,1.1181602408985403,2.024071351248022,16.588953583626065,13.179492161918953,4.6577406355875715,4.498727333122642,1.00712965688725,3.4915976762353917,3.421307639008386,0.6492137724415044,0.9951876297303561,1.8138911393813988,15.316357293500989,12.414580287660016,5.380248143443136,4.80859375,0.55078125,4.2578125,4.5546875,0.375,0.953125,3.0234375,26.050781249999993,19.125,7.734375,5.325688073394495,0.3302752293577982,4.995412844036697,4.045871559633028,0.3302752293577982,0.8669724770642202,2.146788990825688,20.105504587155963,15.522935779816514,6.977064220183486,0.5170943233944953,-0.8241001355750663,-0.22050602064220182,0.0410464827102478,0.7376003440366974,-0.8651466182853156,-0.5088159403669721,-0.5637217962512353,-0.044724770642201817,0.1655731529472388,-0.0861525229357798,-0.12297261116818414,-0.8766485091743119,-0.21018021186662317,-5.94527666284403,-1.272596290125076,-3.602064220183486,-0.7649118742589369,-0.757310779816514,0.722507507855565
203924,5.703406439976979,1.3901041375648964,4.313302302412082,2.8604286380037554,0.6617583382511775,0.8763056359384773,1.8076346722240684,16.30830291768826,13.278235138659799,6.215695839375508,6.856412546964473,2.0639090175895483,4.792503529374925,3.3647423586027796,0.4994822495574315,1.0070542087185146,2.3356133675773276,17.23657373795378,14.221994590411308,4.887196068472264,4.688731073294922,0.8393407476885971,3.8493903256063247,2.4167224976550985,1.0467640359104917,0.8682835320916521,1.7992764303899236,20.50113895216401,15.33002813881817,5.759614096207959,3.7532751091703056,0.7270742358078602,3.0262008733624457,2.986899563318777,0.6681222707423582,0.8842794759825326,2.279475982532751,22.24454148471616,16.70305676855895,5.423580786026201,-0.9354559641246163,1.1530061069874948,-0.11226651188073689,0.6738048800246519,-0.823189452243879,0.47920122696284295,0.5701770656636787,0.5043137205990242,-0.3786417651681335,-0.162276088693746,0.01599594389088055,0.13074857278003726,0.4801995521428273,0.5279786953532593,1.7434025325521496,0.9282708202655208,1.3730286297407819,0.9437594517515091,-0.3360333101817581,-1.3284997709032442
203932,7.924623946227041,1.6022309609043395,6.322392985322702,4.995368735923754,0.5691730434450669,1.2767578435465645,2.3978453173993866,20.11613903541551,15.080451855106345,5.423861184415981,8.220271423677564,1.7773485390988821,6.442922884578682,5.2875382503492,0.8056083109618001,1.0222325466689208,2.0174907049164603,20.61848116624621,15.558408127767358,5.1553722495077166,7.555725775564918,2.1738797395633855,5.381846036001532,3.584833397165837,0.7721179624664879,0.8364611260053619,1.9670624281884335,17.220988127154346,13.148985063194178,3.8881654538491,7.385017421602788,2.7282229965156795,4.656794425087107,4.060975609756098,0.705574912891986,0.8780487804878049,1.646341463414634,15.883275261324043,11.226480836236934,2.1637630662020904,-0.17070835396213013,0.29564747745052333,0.5543432569522939,0.17511757819454266,-0.7250516109144245,0.12052989925597934,0.47614221259026124,0.2921695144254457,-0.06654304957450186,0.23643526751673316,0.04158765448244295,-0.2545252968776437,-0.3207209647737994,-0.38035461248292624,-1.3377128658303032,0.5023421308306979,-1.922504226957244,0.4779562726610127,-1.7244023876470096,-0.2684889349082642
