nba_api_id,name,PTS_proj,PTS_sd,PTS_actual,REB_proj,REB_sd,REB_actual,AST_proj,AST_sd,AST_actual,STL_proj,STL_sd,STL_actual,BLK_proj,BLK_sd,BLK_actual,TOV_proj,TOV_sd,TOV_actual,FGM_proj,FGM_sd,FGM_actual,FGA_proj,FGA_sd,FGA_actual,FG3M_proj,FG3M_sd,FG3M_actual,FG3A_proj,FG3A_sd,FG3A_actual,FTM_proj,FTM_sd,FTM_actual,FTA_proj,FTA_sd,FTA_actual,mpg_naive,__cohort
202684,Tristan Thompson,6.184049079754601,3.033197016839551,,16.34355828220859,1.0046613279282077,,2.208588957055215,0.9270503382321532,,0.22085889570552147,0.29265802814071895,,0.8834355828220859,0.24251362901275006,,1.1042944785276074,0.4772908246588681,,2.871165644171779,1.1154105742382905,,7.288343558282208,2.0849319707175513,,0.0,0.5515163820653414,,0.22085889570552147,1.23075263945869,,0.44171779141104295,0.8662061048833033,,2.208588957055215,1.0406126921919712,,8.2,soph_or_unfit_vet
202687,Bismack Biyombo,8.830188679245284,3.033197016839551,,11.41132075471698,1.0046613279282077,,1.7660377358490567,0.9270503382321532,,0.6792452830188679,0.29265802814071895,,1.3584905660377358,0.24251362901275006,,1.630188679245283,0.4772908246588681,,4.211320754716981,1.1154105742382905,,8.286792452830188,2.0849319707175513,,0.0,0.5515163820653414,,0.0,1.23075263945869,,0.4075471698113208,0.8662061048833033,,1.0867924528301887,1.0406126921919712,,19.48148148148148,soph_or_unfit_vet
202692,Alec Burks,16.83116883116883,3.033197016839551,,5.766233766233766,1.0046613279282077,,2.25974025974026,0.9270503382321532,,1.1688311688311688,0.29265802814071895,,0.23376623376623376,0.24251362901275006,,1.5584415584415585,0.4772908246588681,,5.6103896103896105,1.1154105742382905,,13.012987012987013,2.0849319707175513,,4.285714285714286,0.5515163820653414,,10.12987012987013,1.23075263945869,,1.3246753246753247,0.8662061048833033,,1.7922077922077921,1.0406126921919712,,17.653061224489797,soph_or_unfit_vet
202693,Markieff Morris,12.218181818181817,3.033197016839551,,5.018181818181818,1.0046613279282077,,4.581818181818182,0.9270503382321532,,0.43636363636363634,0.29265802814071895,,0.6545454545454545,0.24251362901275006,,1.0909090909090908,0.4772908246588681,,4.581818181818182,1.1154105742382905,,15.272727272727272,2.0849319707175513,,1.9636363636363636,0.5515163820653414,,7.8545454545454545,1.23075263945869,,1.0909090909090908,0.8662061048833033,,1.309090909090909,1.0406126921919712,,11.0,soph_or_unfit_vet
202704,Reggie Jackson,13.947643979057592,3.033197016839551,,3.9581151832460733,1.0046613279282077,,3.0157068062827226,0.9270503382321532,,1.6963350785340314,0.29265802814071895,,0.0,0.24251362901275006,,1.6963350785340314,0.4772908246588681,,5.465968586387435,1.1154105742382905,,14.136125654450263,2.0849319707175513,,1.8848167539267016,0.5515163820653414,,7.162303664921466,1.23075263945869,,1.130890052356021,0.8662061048833033,,1.3193717277486912,1.0406126921919712,,12.419354838709678,soph_or_unfit_vet
202709,Cory Joseph,10.783018867924527,3.033197016839551,,4.5,1.0046613279282077,,4.160377358490566,0.9270503382321532,,1.4433962264150944,0.29265802814071895,,0.08490566037735849,0.24251362901275006,,0.7641509433962264,0.4772908246588681,,3.735849056603773,1.1154105742382905,,8.575471698113207,2.0849319707175513,,2.2075471698113205,0.5515163820653414,,5.943396226415094,1.23075263945869,,1.1037735849056602,0.8662061048833033,,1.3584905660377358,1.0406126921919712,,12.2,soph_or_unfit_vet
203078,Bradley Beal,18.757425742574256,3.033197016839551,,3.564356435643564,1.0046613279282077,,4.856435643564356,0.9270503382321532,,1.202970297029703,0.29265802814071895,,0.40099009900990096,0.24251362901275006,,2.004950495049505,0.4772908246588681,,6.905940594059405,1.1154105742382905,,13.678217821782178,2.0849319707175513,,2.004950495049505,0.5515163820653414,,5.1683168316831685,1.23075263945869,,2.9405940594059405,0.8662061048833033,,3.51980198019802,1.0406126921919712,,32.0377358490566,soph_or_unfit_vet
203081,Damian Lillard,24.96551724137931,3.033197016839551,,4.9655172413793105,1.0046613279282077,,6.758620689655173,0.9270503382321532,,1.206896551724138,0.29265802814071895,,0.20689655172413793,0.24251362901275006,,2.7241379310344827,0.4772908246588681,,7.724137931034482,1.1154105742382905,,16.93103448275862,2.0849319707175513,,3.3448275862068964,0.5515163820653414,,8.931034482758621,1.23075263945869,,6.172413793103448,0.8662061048833033,,6.655172413793103,1.0406126921919712,,36.10344827586207,soph_or_unfit_vet
203458,Alex Len,6.772277227722772,3.033197016839551,,9.623762376237623,1.0046613279282077,,2.8514851485148514,0.9270503382321532,,1.0693069306930694,0.29265802814071895,,1.2475247524752475,0.24251362901275006,,2.3168316831683167,0.4772908246588681,,3.0297029702970297,1.1154105742382905,,6.594059405940594,2.0849319707175513,,0.3564356435643564,0.5515163820653414,,0.891089108910891,1.23075263945869,,0.3564356435643564,0.8662061048833033,,1.0693069306930694,1.0406126921919712,,8.568181818181818,soph_or_unfit_vet
203482,Kelly Olynyk,15.086330935251798,3.033197016839551,,8.611510791366907,1.0046613279282077,,4.985611510791367,0.9270503382321532,,1.1654676258992807,0.29265802814071895,,0.7122302158273381,0.24251362901275006,,2.7841726618705036,0.4772908246588681,,5.374100719424461,1.1154105742382905,,10.877697841726619,2.0849319707175513,,1.0359712230215827,0.5515163820653414,,2.8489208633093526,1.23075263945869,,3.302158273381295,0.8662061048833033,,4.338129496402877,1.0406126921919712,,20.295454545454547,soph_or_unfit_vet
203486,Mason Plumlee,10.269767441860465,3.033197016839551,,12.0,1.0046613279282077,,3.683720930232558,0.9270503382321532,,0.9488372093023256,0.29265802814071895,,1.0604651162790697,0.24251362901275006,,1.4511627906976745,0.4772908246588681,,3.8511627906976744,1.1154105742382905,,5.693023255813953,2.0849319707175513,,0.0,0.5515163820653414,,0.16744186046511628,1.23075263945869,,2.567441860465116,0.8662061048833033,,3.73953488372093,1.0406126921919712,,17.56756756756757,soph_or_unfit_vet
203552,Seth Curry,15.174061433447099,3.033197016839551,,3.931740614334471,1.0046613279282077,,2.51877133105802,0.9270503382321532,,0.7372013651877133,0.29265802814071895,,0.12286689419795221,0.24251362901275006,,1.10580204778157,0.4772908246588681,,5.5290102389078495,1.1154105742382905,,11.918088737201364,2.0849319707175513,,2.887372013651877,0.5515163820653414,,6.389078498293515,1.23075263945869,,1.2286689419795223,0.8662061048833033,,1.4744027303754266,1.0406126921919712,,15.805970149253731,soph_or_unfit_vet
203901,Elfrid Payton,4.465116279069767,3.033197016839551,,6.1395348837209305,1.0046613279282077,,14.093023255813954,0.9270503382321532,,1.255813953488372,0.29265802814071895,,0.8372093023255813,0.24251362901275006,,4.465116279069767,0.4772908246588681,,1.9534883720930232,1.1154105742382905,,7.953488372093023,2.0849319707175513,,0.13953488372093023,0.5515163820653414,,0.6976744186046512,1.23075263945869,,0.41860465116279066,0.8662061048833033,,0.6976744186046512,1.0406126921919712,,21.25,soph_or_unfit_vet
203915,Spencer Dinwiddie,14.617241379310345,3.033197016839551,,3.475862068965517,1.0046613279282077,,6.268965517241379,0.9270503382321532,,1.0551724137931033,0.29265802814071895,,0.2793103448275862,0.24251362901275006,,1.8620689655172413,0.4772908246588681,,5.058620689655172,1.1154105742382905,,11.513793103448275,2.0849319707175513,,1.706896551724138,0.5515163820653414,,5.151724137931034,1.23075263945869,,2.793103448275862,0.8662061048833033,,3.7551724137931033,1.0406126921919712,,27.0,soph_or_unfit_vet
203957,Dante Exum,14.917127071823204,3.033197016839551,,3.18232044198895,1.0046613279282077,,3.9779005524861875,0.9270503382321532,,1.1933701657458564,0.29265802814071895,,0.19889502762430938,0.24251362901275006,,2.386740331491713,0.4772908246588681,,5.370165745856354,1.1154105742382905,,11.734806629834253,2.0849319707175513,,2.187845303867403,0.5515163820653414,,4.574585635359115,1.23075263945869,,1.9889502762430937,0.8662061048833033,,1.9889502762430937,1.0406126921919712,,18.6,soph_or_unfit_vet
203967,Dario Saric,9.554502369668247,3.033197016839551,,8.530805687203792,1.0046613279282077,,3.924170616113744,0.9270503382321532,,1.194312796208531,0.29265802814071895,,0.17061611374407584,0.24251362901275006,,2.5592417061611377,0.4772908246588681,,3.5829383886255926,1.1154105742382905,,9.895734597156398,2.0849319707175513,,1.194312796208531,0.5515163820653414,,4.436018957345972,1.23075263945869,,1.194312796208531,0.8662061048833033,,1.7061611374407584,1.0406126921919712,,13.1875,soph_or_unfit_vet
203995,Vasilije Micic,11.777777777777777,3.033197016839551,,4.0,1.0046613279282077,,5.444444444444444,0.9270503382321532,,0.2222222222222222,0.29265802814071895,,0.0,0.24251362901275006,,3.6666666666666665,0.4772908246588681,,4.0,1.1154105742382905,,11.222222222222221,2.0849319707175513,,1.7777777777777777,0.5515163820653414,,4.888888888888888,1.23075263945869,,2.0,0.8662061048833033,,2.333333333333333,1.0406126921919712,,19.170731707317074,soph_or_unfit_vet
204060,Joe Ingles,4.7368421052631575,3.033197016839551,,3.4736842105263155,1.0046613279282077,,6.947368421052631,0.9270503382321532,,0.631578947368421,0.29265802814071895,,0.0,0.24251362901275006,,2.8421052631578947,0.4772908246588681,,1.894736842105263,1.1154105742382905,,7.263157894736842,2.0849319707175513,,0.9473684210526315,0.5515163820653414,,4.7368421052631575,1.23075263945869,,0.0,0.8662061048833033,,0.0,1.0406126921919712,,8.142857142857142,soph_or_unfit_vet
1626153,Delon Wright,8.369426751592357,3.033197016839551,,3.210191082802548,1.0046613279282077,,5.159235668789809,0.9270503382321532,,2.178343949044586,0.29265802814071895,,0.6878980891719746,0.24251362901275006,,1.3757961783439492,0.4772908246588681,,3.0955414012738856,1.1154105742382905,,8.02547770700637,2.0849319707175513,,1.2611464968152866,0.5515163820653414,,4.356687898089172,1.23075263945869,,0.9171974522292994,0.8662061048833033,,1.4904458598726116,1.0406126921919712,,15.875,soph_or_unfit_vet
1626158,Richaun Holmes,17.295373665480426,3.033197016839551,,12.811387900355871,1.0046613279282077,,3.202846975088968,0.9270503382321532,,0.896797153024911,0.29265802814071895,,1.6654804270462633,0.24251362901275006,,1.793594306049822,0.4772908246588681,,6.5338078291814945,1.1154105742382905,,9.99288256227758,2.0849319707175513,,0.0,0.5515163820653414,,0.0,1.23075263945869,,4.227758007117438,0.8662061048833033,,4.868327402135232,1.0406126921919712,,17.225806451612904,soph_or_unfit_vet
1626166,Cameron Payne,15.774545454545455,3.033197016839551,,3.403636363636364,1.0046613279282077,,7.2,0.9270503382321532,,1.1127272727272728,0.29265802814071895,,0.32727272727272727,0.24251362901275006,,1.832727272727273,0.4772908246588681,,5.62909090909091,1.1154105742382905,,15.120000000000001,2.0849319707175513,,2.5527272727272727,0.5515163820653414,,8.116363636363637,1.23075263945869,,1.9636363636363638,0.8662061048833033,,2.0945454545454547,1.0406126921919712,,15.125,soph_or_unfit_vet
1626168,Trey Lyles,11.75625,3.033197016839551,,8.38125,1.0046613279282077,,2.75625,0.9270503382321532,,1.1812500000000001,0.29265802814071895,,0.39375,0.24251362901275006,,0.95625,0.4772908246588681,,4.275,1.1154105742382905,,9.5625,2.0849319707175513,,1.8,0.5515163820653414,,5.45625,1.23075263945869,,1.40625,0.8662061048833033,,2.25,1.0406126921919712,,19.55072463768116,soph_or_unfit_vet
1626172,Kevon Looney,10.074626865671641,3.033197016839551,,13.365671641791044,1.0046613279282077,,3.3582089552238807,0.9270503382321532,,1.208955223880597,0.29265802814071895,,1.6791044776119404,0.24251362901275006,,1.0746268656716418,0.4772908246588681,,3.828358208955224,1.1154105742382905,,7.58955223880597,2.0849319707175513,,0.13432835820895522,0.5515163820653414,,0.26865671641791045,1.23075263945869,,2.283582089552239,0.8662061048833033,,3.3582089552238807,1.0406126921919712,,15.06578947368421,soph_or_unfit_vet
1626179,Terry Rozier,14.578512396694215,3.033197016839551,,5.355371900826446,1.0046613279282077,,3.8181818181818183,0.9270503382321532,,0.8429752066115703,0.29265802814071895,,0.049586776859504134,0.24251362901275006,,1.43801652892562,0.4772908246588681,,5.355371900826446,1.1154105742382905,,13.983471074380166,2.0849319707175513,,2.0330578512396693,0.5515163820653414,,6.793388429752066,1.23075263945869,,1.834710743801653,0.8662061048833033,,2.3305785123966944,1.0406126921919712,,25.859375,soph_or_unfit_vet
1626192,Pat Connaughton,15.521739130434781,3.033197016839551,,6.391304347826087,1.0046613279282077,,4.434782608695652,0.9270503382321532,,0.6521739130434783,0.29265802814071895,,0.6521739130434783,0.24251362901275006,,1.5652173913043477,0.4772908246588681,,6.260869565217391,1.1154105742382905,,11.739130434782608,2.0849319707175513,,1.434782608695652,0.5515163820653414,,3.782608695652174,1.23075263945869,,1.5652173913043477,0.8662061048833033,,1.9565217391304348,1.0406126921919712,,14.78048780487805,soph_or_unfit_vet
1627732,Ben Simmons,7.974193548387097,3.033197016839551,,8.129032258064516,1.0046613279282077,,8.206451612903226,0.9270503382321532,,1.238709677419355,0.29265802814071895,,0.8516129032258065,0.24251362901275006,,2.2451612903225806,0.4772908246588681,,3.638709677419355,1.1154105742382905,,7.432258064516129,2.0849319707175513,,0.0,0.5515163820653414,,0.0,1.23075263945869,,0.6967741935483871,0.8662061048833033,,0.9290322580645162,1.0406126921919712,,21.941176470588236,soph_or_unfit_vet
1627736,Malik Beasley,21.453580901856764,3.033197016839551,,2.896551724137931,1.0046613279282077,,2.0053050397877983,0.9270503382321532,,1.209549071618037,0.29265802814071895,,0.09549071618037136,0.24251362901275006,,1.209549071618037,0.4772908246588681,,7.289124668435013,1.1154105742382905,,16.519893899204245,2.0849319707175513,,5.315649867374005,0.5515163820653414,,12.222811671087534,1.23075263945869,,1.5596816976127321,0.8662061048833033,,2.323607427055703,1.0406126921919712,,27.865853658536587,soph_or_unfit_vet
1627749,Dejounte Murray,22.04710920770878,3.033197016839551,,7.092077087794433,1.0046613279282077,,8.325481798715204,0.9270503382321532,,1.6959314775160599,0.29265802814071895,,0.3083511777301927,0.24251362901275006,,3.1605995717344753,0.4772908246588681,,7.63169164882227,1.1154105742382905,,18.038543897216275,2.0849319707175513,,2.235546038543897,0.5515163820653414,,6.860813704496788,1.23075263945869,,4.548179871520342,0.8662061048833033,,5.550321199143469,1.0406126921919712,,32.645161290322584,soph_or_unfit_vet
1627763,Malcolm Brogdon,18.26277372262774,3.033197016839551,,5.255474452554745,1.0046613279282077,,8.014598540145986,0.9270503382321532,,1.051094890510949,0.29265802814071895,,0.13138686131386862,0.24251362901275006,,2.3649635036496353,0.4772908246588681,,5.781021897810219,1.1154105742382905,,14.978102189781023,2.0849319707175513,,0.6569343065693432,0.5515163820653414,,3.2846715328467155,1.23075263945869,,6.043795620437956,0.8662061048833033,,6.700729927007299,1.0406126921919712,,23.541666666666668,soph_or_unfit_vet
1627777,Georges Niang,18.0,3.033197016839551,,5.2,1.0046613279282077,,2.08,0.9270503382321532,,0.6,0.29265802814071895,,0.32,0.24251362901275006,,1.6,0.4772908246588681,,6.32,1.1154105742382905,,13.92,2.0849319707175513,,4.04,0.5515163820653414,,9.44,1.23075263945869,,1.32,0.8662061048833033,,1.6400000000000001,1.0406126921919712,,21.468354430379748,soph_or_unfit_vet
1627780,Gary Payton II,17.857707509881426,3.033197016839551,,6.8300395256917,1.0046613279282077,,3.059288537549407,0.9270503382321532,,2.205533596837945,0.29265802814071895,,0.4980237154150198,0.24251362901275006,,1.6363636363636365,0.4772908246588681,,7.470355731225297,1.1154105742382905,,12.735177865612648,2.0849319707175513,,1.7786561264822136,0.5515163820653414,,4.2687747035573125,1.23075263945869,,1.1383399209486167,0.8662061048833033,,1.422924901185771,1.0406126921919712,,14.887096774193548,soph_or_unfit_vet
1627814,Damion Lee,22.029850746268657,3.033197016839551,,4.298507462686567,1.0046613279282077,,1.6119402985074627,0.9270503382321532,,1.0746268656716418,0.29265802814071895,,0.0,0.24251362901275006,,2.6865671641791042,0.4772908246588681,,7.522388059701493,1.1154105742382905,,17.73134328358209,2.0849319707175513,,3.2238805970149254,0.5515163820653414,,9.134328358208956,1.23075263945869,,3.7611940298507465,0.8662061048833033,,4.298507462686567,1.0406126921919712,,5.88,soph_or_unfit_vet
1627824,Guerschon Yabusele,14.56140350877193,3.033197016839551,,7.298245614035087,1.0046613279282077,,3.0175438596491224,0.9270503382321532,,1.1228070175438596,0.29265802814071895,,0.2807017543859649,0.24251362901275006,,1.6140350877192982,0.4772908246588681,,5.473684210526315,1.1154105742382905,,10.912280701754385,2.0849319707175513,,1.719298245614035,0.5515163820653414,,4.807017543859649,1.23075263945869,,1.894736842105263,0.8662061048833033,,2.4912280701754383,1.0406126921919712,,27.042857142857144,soph_or_unfit_vet
1627832,Fred VanVleet,13.032136105860113,3.033197016839551,,2.8582230623818523,1.0046613279282077,,5.206049149338374,0.9270503382321532,,1.7353497164461247,0.29265802814071895,,0.30623818525519847,0.24251362901275006,,1.4291115311909262,0.4772908246588681,,4.253308128544424,1.1154105742382905,,11.296786389413988,2.0849319707175513,,2.7561436672967865,0.5515163820653414,,7.51984877126654,1.23075263945869,,1.7693761814744802,0.8662061048833033,,2.1436672967863895,1.0406126921919712,,35.21666666666667,soph_or_unfit_vet
1628365,Markelle Fultz,12.233009708737864,3.033197016839551,,4.543689320388349,1.0046613279282077,,6.29126213592233,0.9270503382321532,,1.7475728155339807,0.29265802814071895,,0.34951456310679613,0.24251362901275006,,1.7475728155339807,0.4772908246588681,,5.592233009708738,1.1154105742382905,,12.58252427184466,2.0849319707175513,,1.0485436893203883,0.5515163820653414,,1.3980582524271845,1.23075263945869,,0.0,0.8662061048833033,,0.0,1.0406126921919712,,8.714285714285714,soph_or_unfit_vet
1628366,Lonzo Ball,14.148837209302325,3.033197016839551,,4.855813953488372,1.0046613279282077,,4.269767441860465,0.9270503382321532,,1.6744186046511627,0.29265802814071895,,0.6697674418604651,0.24251362901275006,,1.6744186046511627,0.4772908246588681,,4.688372093023256,1.1154105742382905,,12.306976744186047,2.0849319707175513,,3.683720930232558,0.5515163820653414,,9.795348837209302,1.23075263945869,,1.0883720930232559,0.8662061048833033,,1.255813953488372,1.0406126921919712,,22.142857142857142,soph_or_unfit_vet
1628371,Jonathan Isaac,11.372384937238493,3.033197016839551,,10.468619246861925,1.0046613279282077,,1.7322175732217573,0.9270503382321532,,2.410041841004184,0.29265802814071895,,2.560669456066946,0.24251362901275006,,1.1297071129707112,0.4772908246588681,,3.765690376569038,1.1154105742382905,,9.414225941422595,2.0849319707175513,,1.1297071129707112,0.5515163820653414,,4.2175732217573225,1.23075263945869,,2.711297071129707,0.8662061048833033,,3.916317991631799,1.0406126921919712,,15.338028169014084,soph_or_unfit_vet
1628380,Zach Collins,15.464347826086957,3.033197016839551,,11.958260869565219,1.0046613279282077,,3.881739130434783,0.9270503382321532,,0.9391304347826088,0.29265802814071895,,1.0017391304347827,0.24251362901275006,,2.316521739130435,0.4772908246588681,,5.947826086956522,1.1154105742382905,,10.893913043478262,2.0849319707175513,,1.1895652173913045,0.5515163820653414,,3.819130434782609,1.23075263945869,,2.379130434782609,0.8662061048833033,,2.6921739130434785,1.0406126921919712,,15.328125,soph_or_unfit_vet
1628392,Isaiah Hartenstein,14.886486486486488,3.033197016839551,,12.551351351351352,1.0046613279282077,,4.621621621621622,0.9270503382321532,,1.1675675675675676,0.29265802814071895,,1.3621621621621622,0.24251362901275006,,2.0432432432432432,0.4772908246588681,,6.713513513513514,1.1154105742382905,,10.945945945945947,2.0849319707175513,,0.0,0.5515163820653414,,0.2918918918918919,1.23075263945869,,1.4594594594594597,0.8662061048833033,,2.0432432432432432,1.0406126921919712,,27.87719298245614,soph_or_unfit_vet
1628396,Tony Bradley,19.43362831858407,3.033197016839551,,13.061946902654867,1.0046613279282077,,1.911504424778761,0.9270503382321532,,0.6371681415929203,0.29265802814071895,,2.8672566371681416,0.24251362901275006,,1.592920353982301,0.4772908246588681,,9.238938053097344,1.1154105742382905,,14.336283185840708,2.0849319707175513,,0.3185840707964602,0.5515163820653414,,0.9557522123893805,1.23075263945869,,0.6371681415929203,0.8662061048833033,,1.911504424778761,1.0406126921919712,,8.692307692307692,soph_or_unfit_vet
1628418,Thomas Bryant,15.992172211350292,3.033197016839551,,9.36986301369863,1.0046613279282077,,1.9021526418786692,0.9270503382321532,,0.8454011741682974,0.29265802814071895,,1.4090019569471623,0.24251362901275006,,1.2681017612524461,0.4772908246588681,,6.129158512720156,1.1154105742382905,,12.32876712328767,2.0849319707175513,,1.6203522504892367,0.5515163820653414,,5.776908023483365,1.23075263945869,,2.1135029354207435,0.8662061048833033,,2.4657534246575343,1.0406126921919712,,14.590909090909092,soph_or_unfit_vet
1628420,Monte Morris,14.96774193548387,3.033197016839551,,4.258064516129032,1.0046613279282077,,4.258064516129032,0.9270503382321532,,1.2903225806451613,0.29265802814071895,,0.0,0.24251362901275006,,1.161290322580645,0.4772908246588681,,5.419354838709677,1.1154105742382905,,12.516129032258064,2.0849319707175513,,2.064516129032258,0.5515163820653414,,5.290322580645161,1.23075263945869,,2.064516129032258,0.8662061048833033,,2.193548387096774,1.0406126921919712,,12.71111111111111,soph_or_unfit_vet
1628427,Vlatko Čančar,6.4,3.033197016839551,,8.533333333333333,1.0046613279282077,,2.4,0.9270503382321532,,0.8,0.29265802814071895,,0.5333333333333333,0.24251362901275006,,2.933333333333333,0.4772908246588681,,2.6666666666666665,1.1154105742382905,,6.933333333333334,2.0849319707175513,,1.0666666666666667,0.5515163820653414,,4.0,1.23075263945869,,0.0,0.8662061048833033,,0.0,1.0406126921919712,,10.384615384615385,soph_or_unfit_vet
1628436,Luke Kornet,12.270557029177718,3.033197016839551,,9.453580901856764,1.0046613279282077,,3.007957559681697,0.9270503382321532,,0.8116710875331564,0.29265802814071895,,1.6233421750663128,0.24251362901275006,,0.7639257294429708,0.4772908246588681,,5.395225464190981,1.1154105742382905,,7.925729442970821,2.0849319707175513,,0.0,0.5515163820653414,,0.143236074270557,1.23075263945869,,1.4801061007957559,0.8662061048833033,,2.2440318302387268,1.0406126921919712,,18.944444444444443,soph_or_unfit_vet
1628449,Chris Boucher,22.741463414634143,3.033197016839551,,9.482926829268292,1.0046613279282077,,1.5804878048780486,0.9270503382321532,,0.9658536585365853,0.29265802814071895,,0.526829268292683,0.24251362901275006,,1.1414634146341462,0.4772908246588681,,8.253658536585366,1.1154105742382905,,15.278048780487804,2.0849319707175513,,3.951219512195122,0.5515163820653414,,8.692682926829267,1.23075263945869,,2.2829268292682925,0.8662061048833033,,2.721951219512195,1.0406126921919712,,17.28,soph_or_unfit_vet
