nba_api_id,n_games,var_3pm,mean_3pa,sum_3pm,sum_3pa,season,p,binom_var,dispersion
202335,76,0.9254385964912282,2.1710526315789473,65,165,2017-18,0.3939393939393939,0.518341307814992,1.7853846153846158
202337,31,1.8645161290322576,4.129032258064516,54,128,2017-18,0.421875,1.0070564516129032,1.851451451451451
202339,73,1.5133181126331814,4.931506849315069,125,360,2017-18,0.3472222222222222,1.1177701674277016,1.3538723404255322
202340,46,2.593719806763285,4.413043478260869,75,203,2017-18,0.3694581280788177,1.0280573998714928,2.5229328703703704
202344,61,0.1825136612021858,0.5409836065573771,8,33,2017-18,0.24242424242424243,0.09935419771485346,1.8369999999999997
202357,58,1.238959467634604,2.9655172413793105,72,172,2017-18,0.4186046511627907,0.7217321571772253,1.7166471734892794
202362,82,0.8179765130984642,2.8292682926829267,67,232,2017-18,0.28879310344827586,0.5811080740117747,1.4076151230380083
202397,82,0.49457994579945785,1.2317073170731707,35,101,2017-18,0.3465346534653465,0.27891813571601065,1.7732082732082726
202498,66,0.6864801864801865,1.8333333333333333,49,121,2017-18,0.4049586776859504,0.44177310293012767,1.5539202860631434
202681,59,2.91291642314436,6.898305084745763,166,407,2017-18,0.40786240786240785,1.666014242285429,1.7484342865811506
202685,77,0.3988380041011618,0.961038961038961,30,74,2017-18,0.40540540540540543,0.23166023166023164,1.7216507177033487
202689,80,3.6200949367088593,7.5125,231,601,2017-18,0.3843594009983361,1.7776622296173046,2.0364357617522164
202691,73,2.5087519025875196,7.123287671232877,229,520,2017-18,0.4403846153846154,1.7555057955742888,1.4290764000393499
202692,52,0.981523378582202,2.5961538461538463,45,135,2017-18,0.3333333333333333,0.576923076923077,1.7013071895424832
202693,72,0.7447183098591549,2.8472222222222223,75,205,2017-18,0.36585365853658536,0.660569105691057,1.1273889490790898
202694,54,1.793151642208246,4.333333333333333,86,234,2017-18,0.36752136752136755,1.0072807850585628,1.7801904581193746
202696,56,1.7610389610389612,3.642857142857143,64,204,2017-18,0.3137254901960784,0.7843137254901961,2.2453246753246754
202699,80,2.40996835443038,5.5625,183,445,2017-18,0.41123595505617977,1.346797752808989,1.7894062782655802
202703,55,2.9191919191919187,6.509090909090909,135,358,2017-18,0.3770949720670391,1.5289487049263586,1.9092804812784878
202704,45,0.9070707070707069,3.7555555555555555,52,169,2017-18,0.3076923076923077,0.8,1.1338383838383836
202709,82,0.9167419451972298,2.317073170731707,67,190,2017-18,0.3526315789473684,0.5289473684210526,1.7331439759947629
202710,59,1.2232612507305667,3.389830508474576,70,200,2017-18,0.35,0.771186440677966,1.586206896551724
202711,80,2.590981012658228,4.825,155,386,2017-18,0.4015544041450777,1.159488341968912,2.2345899642755502
202714,63,0.7327188940092166,2.1746031746031744,48,137,2017-18,0.35036496350364965,0.4949600278067431,1.4803597317868795
202718,35,1.4907563025210082,3.4285714285714284,51,120,2017-18,0.425,0.8378571428571427,1.779248783912542
202722,47,2.026827012025901,4.8936170212765955,88,230,2017-18,0.3826086956521739,1.1559666975023126,1.7533610755441735
202732,32,0.5151209677419354,1.375,15,44,2017-18,0.3409090909090909,0.30894886363636365,1.6673340748980345
202734,82,2.3480879253236973,3.6707317073170733,128,301,2017-18,0.42524916943521596,0.8971720281986874,2.617210358238778
202738,31,2.7139784946236554,6.064516129032258,55,188,2017-18,0.2925531914893617,1.2551475634866163,2.162278423331055
203076,74,1.2071455016660497,2.189189189189189,55,162,2017-18,0.3395061728395062,0.4909075742409076,2.4590076931134415
203078,82,3.260012044564888,6.463414634146342,199,530,2017-18,0.3754716981132076,1.5156235618959966,2.150937822902883
203081,73,3.960045662100457,8.616438356164384,227,629,2017-18,0.36089030206677264,1.9873685127512686,1.9926076299851698
203084,77,1.803827751196172,4.324675324675325,119,333,2017-18,0.35735735735735735,0.993174993174993,1.8162234889036777
203085,61,2.713114754098361,5.901639344262295,136,360,2017-18,0.37777777777777777,1.387249544626594,1.955751050420168
203087,79,1.05322947095099,3.189873417721519,94,252,2017-18,0.373015873015873,0.746031746031746,1.4117756738279226
203090,50,1.263673469387755,2.24,48,112,2017-18,0.42857142857142855,0.5485714285714286,2.303571428571428
203095,57,1.7506265664160399,5.87719298245614,127,335,2017-18,0.37910447761194027,1.383398795496203,1.2654532967032968
203107,66,0.8606060606060605,1.4848484848484849,46,98,2017-18,0.46938775510204084,0.3698206555349412,2.3270903010033446
203109,79,1.4466082440765986,4.291139240506329,110,339,2017-18,0.32448377581120946,0.9405922108957844,1.5379759978013254
203110,70,1.2217391304347827,3.657142857142857,77,256,2017-18,0.30078125,0.7691406249999999,1.58844701569987
203112,62,1.4904812268640928,4.483870967741935,99,278,2017-18,0.35611510791366907,1.0281387792991412,1.449688754936488
203114,82,1.6302318578741344,4.963414634146342,146,407,2017-18,0.35872235872235875,1.1417870198358004,1.4277897975303457
203115,81,2.3444444444444437,5.209876543209877,156,422,2017-18,0.3696682464454976,1.2139722661049674,1.931217466743782
203118,71,0.9641851106639838,2.2535211267605635,65,160,2017-18,0.40625,0.5435739436619719,1.7737883169462114
203121,76,1.8980701754385974,4.618421052631579,145,351,2017-18,0.4131054131054131,1.119733093417304,1.6951094743890198
203145,65,2.102403846153847,4.2153846153846155,108,274,2017-18,0.39416058394160586,1.0066254912970243,2.0885660698348953
203200,72,2.070226917057904,6.236111111111111,161,449,2017-18,0.3585746102449889,1.4342984409799553,1.4433724934145948
203210,54,0.8067784765897972,2.3518518518518516,43,127,2017-18,0.33858267716535434,0.52668416447944,1.5318069746547147
203459,75,3.4097297297297287,7.093333333333334,201,532,2017-18,0.37781954887218044,1.6674436090225564,2.0448845833704015
203460,39,0.21997300944669368,0.9230769230769231,8,36,2017-18,0.2222222222222222,0.15954415954415954,1.3787593984962407
203463,47,1.4014801110083255,3.234042553191489,52,152,2017-18,0.34210526315789475,0.7278835386338187,1.9254180602006683
203468,81,2.4999999999999996,5.8765432098765435,189,476,2017-18,0.39705882352941174,1.4068627450980395,1.7770034843205567
203471,67,0.9362279511533241,3.91044776119403,76,262,2017-18,0.2900763358778626,0.8052865443773498,1.1626022534341718
203473,62,0.6504494976203066,2.274193548387097,50,141,2017-18,0.3546099290780142,0.5204758636467628,1.249720771032246
203476,75,0.265945945945946,0.7733333333333333,18,58,2017-18,0.3103448275862069,0.16551724137931034,1.606756756756757
203482,74,1.4248426508700482,3.77027027027027,105,279,2017-18,0.3763440860215054,0.8849171752397559,1.6101423847763008
203484,73,3.0372907153729063,5.671232876712328,159,414,2017-18,0.38405797101449274,1.3415723645026802,2.2639782957208032
203487,51,0.32313725490196077,1.1372549019607843,14,58,2017-18,0.2413793103448276,0.20824881676808654,1.5516883116883116
203488,50,1.3587755102040815,3.3,61,165,2017-18,0.3696969696969697,0.7689696969696971,1.767007875028952
203490,76,2.4456140350877202,4.105263157894737,138,312,2017-18,0.4423076923076923,1.0126518218623484,2.415059137098118
203493,57,1.9442355889724303,4.87719298245614,125,278,2017-18,0.44964028776978415,1.2069291934873152,1.610894491129785
203496,80,2.454272151898735,6.875,203,550,2017-18,0.3690909090909091,1.6009318181818182,1.533027280753316
203499,34,1.0766488413547237,2.2058823529411766,30,75,2017-18,0.4,0.5294117647058824,2.0336700336700337
203501,57,2.812656641604009,7.192982456140351,130,410,2017-18,0.3170731707317073,1.5575524176294393,1.8058182888540026
203503,74,1.5394298407997038,3.6216216216216215,108,268,2017-18,0.40298507462686567,0.871319080274304,1.7667808219178085
203504,30,1.2367816091954023,3.433333333333333,38,103,2017-18,0.36893203883495146,0.7993527508090614,1.5472288147424265
203506,75,2.045765765765766,5.786666666666667,161,434,2017-18,0.3709677419354839,1.3503225806451615,1.5150200367591673
203507,75,0.5722522522522523,1.8666666666666667,43,140,2017-18,0.30714285714285716,0.3972380952380952,1.4405774751015703
203516,69,0.7907075873827792,2.1739130434782608,50,150,2017-18,0.3333333333333333,0.4830917874396135,1.6367647058823531
203518,52,1.5429864253393664,3.769230769230769,74,196,2017-18,0.37755102040816324,0.8857927786499215,1.74192707654617
203521,38,0.6180654338549078,2.0526315789473686,29,78,2017-18,0.3717948717948718,0.47941970310391363,1.2891948951062255
203526,31,0.6559139784946237,1.3225806451612903,17,41,2017-18,0.4146341463414634,0.32100708103855236,2.043300653594771
203546,66,1.103962703962704,2.878787878787879,62,190,2017-18,0.3263157894736842,0.6328548644338118,1.7444168734491317
203584,73,3.4467275494672758,6.123287671232877,180,447,2017-18,0.40268456375838924,1.4728325825135606,2.3402032181994734
203613,69,1.4999999999999993,2.9565217391304346,69,204,2017-18,0.3382352941176471,0.6617647058823529,2.2666666666666657
203894,68,1.1624231782265144,3.1470588235294117,80,214,2017-18,0.37383177570093457,0.7366684991753709,1.577946090443306
203898,33,0.37689393939393934,1.393939393939394,14,46,2017-18,0.30434782608695654,0.29512516469038214,1.2770647321428568
203901,63,0.543778801843318,1.4603174603174602,30,92,2017-18,0.32608695652173914,0.3209109730848861,1.6944849115504683
203903,80,1.989873417721519,3.975,112,318,2017-18,0.3522012578616352,0.9069182389937107,2.1941045313295526
203914,67,2.2541836273179565,5.880597014925373,156,394,2017-18,0.39593908629441626,1.4064701871353888,1.6027240733123094
203915,80,2.0568037974683544,5.4125,141,433,2017-18,0.325635103926097,1.1885681293302541,1.7304887677135867
203918,59,2.579777907656341,5.627118644067797,127,332,2017-18,0.3825301204819277,1.3291300796405963,1.940952166513248
203924,81,0.3419753086419752,1.3580246913580247,32,110,2017-18,0.2909090909090909,0.2801346801346801,1.2207532051282046
203925,78,1.8641358641358634,4.589743589743589,150,358,2017-18,0.41899441340782123,1.1173184357541899,1.6684015984015979
203926,78,1.2920412920412918,2.7564102564102564,92,215,2017-18,0.42790697674418604,0.6747763864042934,1.9147695711852655
203932,58,1.911978221415608,5.896551724137931,115,342,2017-18,0.3362573099415205,1.316041540633192,1.4528251292855776
203933,65,0.27884615384615397,1.3846153846153846,20,90,2017-18,0.2222222222222222,0.2393162393162393,1.165178571428572
203935,54,2.317610062893082,4.611111111111111,75,249,2017-18,0.30120481927710846,0.9705488621151271,2.3879375406636307
203937,74,0.22084413180303591,0.7702702702702703,19,57,2017-18,0.3333333333333333,0.17117117117117117,1.2901946647440519
203939,76,0.3921052631578947,1.0657894736842106,27,81,2017-18,0.3333333333333333,0.2368421052631579,1.6555555555555552
203943,38,0.7425320056899001,1.5263157894736843,18,58,2017-18,0.3103448275862069,0.3266787658802178,2.2729729729729717
203944,81,0.13456790123456788,0.5555555555555556,10,45,2017-18,0.2222222222222222,0.09602194787379972,1.4014285714285712
203952,82,1.6669677807889187,4.121951219512195,112,338,2017-18,0.33136094674556216,0.9132630971280127,1.8252875716002557
203953,31,1.2666666666666666,2.6129032258064515,31,81,2017-18,0.38271604938271603,0.6172839506172839,2.052
203954,62,1.4383923849814915,3.435483870967742,66,213,2017-18,0.30985915492957744,0.7346660608814175,1.9578859859890307
203962,51,0.4141176470588235,1.8823529411764706,27,96,2017-18,0.28125,0.3805147058823529,1.0883091787439614
203967,77,1.6958304853041692,5.181818181818182,157,399,2017-18,0.39348370927318294,1.2366630862871466,1.3712954677054268
203992,78,1.8136863136863137,4.217948717948718,129,329,2017-18,0.39209726443769,1.005377601122282,1.803985200845666
203999,75,1.4691891891891893,3.7333333333333334,111,280,2017-18,0.3964285714285714,0.8932857142857143,1.6447024347232246
204001,47,1.8186864014801107,4.851063829787234,90,228,2017-18,0.39473684210526316,1.1590145576707727,1.5691661415668976
204020,72,1.7228090766823163,4.5,119,324,2017-18,0.36728395061728397,1.0457390260631,1.647456041846488
204025,45,0.22727272727272727,1.0444444444444445,15,47,2017-18,0.3191489361702128,0.2269503546099291,1.0014204545454544
204038,47,1.7678075855689175,4.319148936170213,75,203,2017-18,0.3694581280788177,1.0061838381720993,1.7569429347826087
204060,82,1.9813309244203554,5.658536585365853,204,464,2017-18,0.4396551724137931,1.3940285954583682,1.4212986239130032
204456,74,0.4814883376527211,0.8378378378378378,27,62,2017-18,0.43548387096774194,0.20597210113339143,2.3376386170906716
1626144,56,1.0805194805194807,2.4642857142857144,44,138,2017-18,0.3188405797101449,0.5351966873706004,2.018920344645683
1626145,79,0.6329113924050633,1.6329113924050633,45,129,2017-18,0.3488372093023256,0.37091551368854875,1.7063492063492063
1626150,52,1.0060331825037712,2.6153846153846154,46,136,2017-18,0.3382352941176471,0.5854072398190046,1.7185185185185192
1626153,68,1.0430201931518874,2.25,56,153,2017-18,0.3660130718954248,0.5221068819684737,1.9977139340118257
1626155,42,0.1910569105691057,1.119047619047619,7,47,2017-18,0.14893617021276595,0.14184397163120566,1.3469512195121953
1626156,47,2.775208140610546,5.851063829787234,90,275,2017-18,0.32727272727272727,1.2882011605415862,2.154328241284763
1626157,82,1.6838301716350494,3.475609756097561,120,285,2017-18,0.42105263157894735,0.8472400513478819,1.9874298540965203
1626159,67,0.7752148349163273,1.9253731343283582,49,129,2017-18,0.3798449612403101,0.4535462223764896,1.7092300556586268
1626162,81,1.5500000000000003,4.555555555555555,126,369,2017-18,0.34146341463414637,1.0243902439024388,1.5130952380952387
1626163,78,1.5238095238095237,3.5128205128205128,104,274,2017-18,0.3795620437956204,0.8272506082725061,1.842016806722689
1626164,54,3.2610062893081766,7.111111111111111,147,384,2017-18,0.3828125,1.6801215277777775,1.9409347689398193
1626167,64,0.9365079365079367,2.4375,56,156,2017-18,0.358974358974359,0.5608974358974359,1.6696598639455786
1626168,61,1.4907103825136612,3.4754098360655736,81,212,2017-18,0.38207547169811323,0.8205227343025056,1.8167813275531677
1626169,69,0.6462063086104006,3.391304347826087,67,234,2017-18,0.2863247863247863,0.6929889755976713,0.9324914700887951
1626170,70,0.8300207039337475,2.6142857142857143,59,183,2017-18,0.3224043715846995,0.5711163153786105,1.4533304015023654
1626171,73,1.3378995433789957,3.0547945205479454,80,223,2017-18,0.35874439461883406,0.7027458689108668,1.9038170163170167
1626178,67,0.21935775667118956,0.8059701492537313,13,54,2017-18,0.24074074074074073,0.14731896075179657,1.4889988060719772
1626179,80,2.0302215189873425,5.025,153,402,2017-18,0.3805970149253731,1.184608208955224,1.7138337415185694
1626181,52,1.0527903469079938,3.173076923076923,48,165,2017-18,0.2909090909090909,0.6545454545454545,1.6084296966649905
1626185,68,0.5223880597014924,1.3970588235294117,34,95,2017-18,0.35789473684210527,0.32105263157894737,1.6271103498898942
1626192,73,1.054794520547945,2.780821917808219,71,203,2017-18,0.3497536945812808,0.6324313381469735,1.667840375586854
1626196,81,1.9984567901234562,4.148148148148148,127,336,2017-18,0.37797619047619047,0.9752718988830099,2.0491278303130764
1626203,55,0.9427609427609428,1.7272727272727273,40,95,2017-18,0.42105263157894735,0.4210526315789474,2.239057239057239
1626209,65,2.1427884615384616,4.030769230769231,89,262,2017-18,0.33969465648854963,0.9041103934233704,2.3700517958043776
1626220,54,1.1390635918937804,2.037037037037037,40,110,2017-18,0.36363636363636365,0.4713804713804714,2.4164420485175198
1626224,30,0.654022988505747,2.533333333333333,29,76,2017-18,0.3815789473684211,0.5978070175438597,1.0940369873757176
1627098,48,0.910904255319149,2.5,45,120,2017-18,0.375,0.5859375,1.5546099290780142
1627733,80,1.6955696202531645,4.0,118,320,2017-18,0.36875,0.93109375,1.8210514464877081
1627734,74,0.14679748241392085,0.5,13,37,2017-18,0.35135135135135137,0.11395178962746531,1.2882420091324207
1627737,71,0.9404426559356137,2.647887323943662,56,188,2017-18,0.2978723404255319,0.5537908300869043,1.6981910946196663
1627739,52,1.0086726998491704,2.576923076923077,43,134,2017-18,0.3208955223880597,0.5615671641791046,1.796174641591878
1627741,79,2.1269068484258353,5.1645569620253164,176,408,2017-18,0.43137254901960786,1.2668155869942914,1.6789395948878703
1627742,59,1.008766803039158,1.7796610169491525,41,105,2017-18,0.3904761904761905,0.4235673930589185,2.381596930193439
1627746,55,0.4094276094276096,0.9272727272727272,18,51,2017-18,0.35294117647058826,0.2117647058823529,1.9334081556303788
1627747,71,1.2177062374245482,3.4507042253521125,85,245,2017-18,0.3469387755102041,0.7818338603046853,1.5575000000000012
1627748,68,0.4905618964003512,1.5147058823529411,31,103,2017-18,0.30097087378640774,0.318675042832667,1.5393797143315682
1627749,71,0.1408450704225352,0.4788732394366197,9,34,2017-18,0.2647058823529412,0.0932062966031483,1.5111111111111108
1627750,81,2.7861111111111114,5.382716049382716,165,436,2017-18,0.37844036697247707,1.2661399932042134,2.200476350218048
1627752,82,3.410418548629933,5.573170731707317,176,457,2017-18,0.3851203501094092,1.3197416875700487,2.5841561123293046
1627755,66,0.6657342657342656,2.1818181818181817,42,144,2017-18,0.2916666666666667,0.4507575757575757,1.476923076923077
1627756,77,2.755639097744361,4.805194805194805,143,370,2017-18,0.3864864864864865,1.1393822393822393,2.418537872977938
1627759,70,2.14265010351967,4.371428571428571,121,306,2017-18,0.3954248366013072,1.0450513538748833,2.050282118266309
1627763,48,1.828014184397163,3.3541666666666665,62,161,2017-18,0.38509316770186336,0.794254658385093,2.3015466955068877
1627775,43,0.6256921373200444,1.6744186046511629,17,72,2017-18,0.2361111111111111,0.30200258397932817,2.071810542398778
1627782,32,2.451612903225807,3.75,48,120,2017-18,0.4,0.8999999999999999,2.7240143369175636
1627783,79,0.4148003894839336,1.6455696202531647,29,130,2017-18,0.2230769230769231,0.2851996105160663,1.4544213041993843
