rep,k,silhouette_null,cohort,stat
53,8,0.1433158754712322,rookie_Forward,PTS
53,10,0.1305335864531011,rookie_Forward,PTS
53,16,0.07367889509898531,rookie_Forward,PTS
53,32,0.006613967404065422,rookie_Forward,PTS
54,2,0.2953784535096949,rookie_Forward,PTS
54,4,0.23215383992145036,rookie_Forward,PTS
54,6,0.1309054662471121,rookie_Forward,PTS
54,8,0.07750894453743024,rookie_Forward,PTS
54,10,0.05016409908854065,rookie_Forward,PTS
54,16,0.09237926989692082,rookie_Forward,PTS
54,32,0.008242948539749152,rookie_Forward,PTS
55,2,0.3527662181671876,rookie_Forward,PTS
55,4,0.08562401438230806,rookie_Forward,PTS
55,6,0.08340746721182561,rookie_Forward,PTS
55,8,0.06843842217712885,rookie_Forward,PTS
55,10,0.0648549889542441,rookie_Forward,PTS
55,16,0.07107326189343616,rookie_Forward,PTS
55,32,0.013162837636300405,rookie_Forward,PTS
56,2,0.2736552913015512,rookie_Forward,PTS
56,4,0.24824539179864713,rookie_Forward,PTS
56,6,0.21372458354903975,rookie_Forward,PTS
56,8,0.10369317212217494,rookie_Forward,PTS
56,10,0.09481371502108717,rookie_Forward,PTS
56,16,0.07066546646130367,rookie_Forward,PTS
56,32,0.0099831593538221,rookie_Forward,PTS
57,2,0.27577521450991843,rookie_Forward,PTS
57,4,0.21246255869547448,rookie_Forward,PTS
57,6,0.16428215623058856,rookie_Forward,PTS
57,8,0.10966949677841269,rookie_Forward,PTS
57,10,0.08975036470804722,rookie_Forward,PTS
57,16,0.09283429543076845,rookie_Forward,PTS
57,32,0.0164045217616393,rookie_Forward,PTS
58,2,0.2949019089016282,rookie_Forward,PTS
58,4,0.21617507518323972,rookie_Forward,PTS
58,6,0.14863150414479348,rookie_Forward,PTS
58,8,0.09016996484490343,rookie_Forward,PTS
58,10,0.1320451354034365,rookie_Forward,PTS
58,16,0.10315878279698036,rookie_Forward,PTS
58,32,0.01360662368528004,rookie_Forward,PTS
59,2,0.3256924168885504,rookie_Forward,PTS
59,4,0.23122343480354496,rookie_Forward,PTS
59,6,0.16280432953882346,rookie_Forward,PTS
59,8,0.11512467607618046,rookie_Forward,PTS
59,10,0.11770373193349862,rookie_Forward,PTS
59,16,0.07306031480472797,rookie_Forward,PTS
59,32,0.00946689808338955,rookie_Forward,PTS
60,2,0.3082222691641852,rookie_Forward,PTS
60,4,0.19194383000768953,rookie_Forward,PTS
60,6,0.15526871405237835,rookie_Forward,PTS
60,8,0.14619836249243245,rookie_Forward,PTS
60,10,0.13501502225204606,rookie_Forward,PTS
60,16,0.09546377359711168,rookie_Forward,PTS
60,32,0.00951598150022607,rookie_Forward,PTS
61,2,0.2898525647171861,rookie_Forward,PTS
61,4,0.20660587054241566,rookie_Forward,PTS
61,6,0.10742681638765542,rookie_Forward,PTS
61,8,0.09354854096036697,rookie_Forward,PTS
61,10,0.08574486855713555,rookie_Forward,PTS
61,16,0.08136619593340463,rookie_Forward,PTS
61,32,0.008412144755118967,rookie_Forward,PTS
62,2,0.3468875643011859,rookie_Forward,PTS
62,4,0.15849561368598067,rookie_Forward,PTS
62,6,0.10186042948854494,rookie_Forward,PTS
62,8,0.04947535756088908,rookie_Forward,PTS
62,10,0.03265118069057729,rookie_Forward,PTS
62,16,0.06019101577188056,rookie_Forward,PTS
62,32,0.016441704966873822,rookie_Forward,PTS
63,2,0.25021849746772834,rookie_Forward,PTS
63,4,0.21280909453179653,rookie_Forward,PTS
63,6,0.11231248848555835,rookie_Forward,PTS
63,8,0.05712679565987785,rookie_Forward,PTS
63,10,0.0727387157293703,rookie_Forward,PTS
63,16,0.08977551328193265,rookie_Forward,PTS
63,32,0.02997377899542638,rookie_Forward,PTS
64,2,0.284636732897701,rookie_Forward,PTS
64,4,0.1855388351809119,rookie_Forward,PTS
64,6,0.1536387332597378,rookie_Forward,PTS
64,8,0.13184660573524912,rookie_Forward,PTS
64,10,0.12317837070601502,rookie_Forward,PTS
64,16,0.08359496719852463,rookie_Forward,PTS
64,32,0.008014472399909817,rookie_Forward,PTS
65,2,0.3363261802550039,rookie_Forward,PTS
65,4,0.15425649083174722,rookie_Forward,PTS
65,6,0.13881123592175582,rookie_Forward,PTS
65,8,0.08762926857392435,rookie_Forward,PTS
65,10,0.11250527408574876,rookie_Forward,PTS
65,16,0.09547548842333467,rookie_Forward,PTS
65,32,0.005897637592241407,rookie_Forward,PTS
66,2,0.2952619926523829,rookie_Forward,PTS
66,4,0.11980370902127224,rookie_Forward,PTS
66,6,0.10483210138616121,rookie_Forward,PTS
66,8,0.07915792587988668,rookie_Forward,PTS
66,10,0.10174969032940585,rookie_Forward,PTS
66,16,0.10882638479672081,rookie_Forward,PTS
66,32,0.01786950426881781,rookie_Forward,PTS
67,2,0.3380439302936974,rookie_Forward,PTS
67,4,0.18054326010809868,rookie_Forward,PTS
67,6,0.14860395167137033,rookie_Forward,PTS
67,8,0.11855783563476345,rookie_Forward,PTS
67,10,0.08042664696090034,rookie_Forward,PTS
67,16,0.058118499001075,rookie_Forward,PTS
67,32,0.012252846643646845,rookie_Forward,PTS
68,2,0.2840368576956713,rookie_Forward,PTS
68,4,0.1951964651805188,rookie_Forward,PTS
68,6,0.15699909002822032,rookie_Forward,PTS
68,8,0.09013587100434932,rookie_Forward,PTS
68,10,0.046565979072171956,rookie_Forward,PTS
68,16,0.08199688072518811,rookie_Forward,PTS
68,32,0.010329815348980673,rookie_Forward,PTS
69,2,0.3554264679598516,rookie_Forward,PTS
69,4,0.17589244260340925,rookie_Forward,PTS
69,6,0.1294192773465306,rookie_Forward,PTS
69,8,0.09375695387199436,rookie_Forward,PTS
69,10,0.10342442531594635,rookie_Forward,PTS
69,16,0.07346006233083979,rookie_Forward,PTS
69,32,0.015154314137040685,rookie_Forward,PTS
70,2,0.24486639704378615,rookie_Forward,PTS
70,4,0.10432350302088964,rookie_Forward,PTS
70,6,0.11145115552393703,rookie_Forward,PTS
70,8,0.08864163500155185,rookie_Forward,PTS
70,10,0.0888921289773108,rookie_Forward,PTS
70,16,0.07800056718006246,rookie_Forward,PTS
70,32,0.012308696867665024,rookie_Forward,PTS
71,2,0.33222108916047055,rookie_Forward,PTS
71,4,0.18688189724270532,rookie_Forward,PTS
71,6,0.10264456622948813,rookie_Forward,PTS
71,8,0.08293831195668903,rookie_Forward,PTS
71,10,0.11054101621305723,rookie_Forward,PTS
71,16,0.06079138287504644,rookie_Forward,PTS
71,32,0.004185441520712755,rookie_Forward,PTS
72,2,0.3824318334949406,rookie_Forward,PTS
72,4,0.2259512291649245,rookie_Forward,PTS
72,6,0.02082348505298943,rookie_Forward,PTS
72,8,0.051784779594932315,rookie_Forward,PTS
72,10,0.05532421210447561,rookie_Forward,PTS
72,16,0.07078886014345818,rookie_Forward,PTS
72,32,0.016212072802505587,rookie_Forward,PTS
73,2,0.19597315297504755,rookie_Forward,PTS
73,4,0.18980119618766428,rookie_Forward,PTS
73,6,0.13168993640353463,rookie_Forward,PTS
73,8,0.10018223346832593,rookie_Forward,PTS
73,10,0.0912304193526371,rookie_Forward,PTS
73,16,0.04371097335874868,rookie_Forward,PTS
73,32,0.019843747814872296,rookie_Forward,PTS
74,2,0.215538680962863,rookie_Forward,PTS
74,4,0.1285601981425983,rookie_Forward,PTS
74,6,0.0747420388491535,rookie_Forward,PTS
74,8,0.10669744996982052,rookie_Forward,PTS
74,10,0.10129698786551504,rookie_Forward,PTS
74,16,0.09512733516105767,rookie_Forward,PTS
74,32,0.006147767317572395,rookie_Forward,PTS
75,2,0.22180942426099234,rookie_Forward,PTS
75,4,0.1482525867393977,rookie_Forward,PTS
75,6,0.12286551758519311,rookie_Forward,PTS
75,8,0.09425393747795881,rookie_Forward,PTS
75,10,0.0897473823053094,rookie_Forward,PTS
75,16,0.03476170763968572,rookie_Forward,PTS
75,32,0.00792173535214907,rookie_Forward,PTS
76,2,0.28773032123613124,rookie_Forward,PTS
76,4,0.1833777340653597,rookie_Forward,PTS
76,6,0.13689907298679685,rookie_Forward,PTS
76,8,0.11734159978619176,rookie_Forward,PTS
76,10,0.09639608421646494,rookie_Forward,PTS
76,16,0.09267460500481642,rookie_Forward,PTS
76,32,0.013714507810725501,rookie_Forward,PTS
77,2,0.3844619796027536,rookie_Forward,PTS
77,4,0.21190046587339487,rookie_Forward,PTS
77,6,0.1276960662373322,rookie_Forward,PTS
77,8,0.09212785970208233,rookie_Forward,PTS
77,10,0.06722434471673945,rookie_Forward,PTS
77,16,0.07247687808193133,rookie_Forward,PTS
77,32,0.012578465129945846,rookie_Forward,PTS
78,2,0.28603080955496274,rookie_Forward,PTS
78,4,0.19582103397118567,rookie_Forward,PTS
78,6,0.08852278936109809,rookie_Forward,PTS
78,8,0.08310251053141236,rookie_Forward,PTS
78,10,0.10525457221164433,rookie_Forward,PTS
78,16,0.09259534228011639,rookie_Forward,PTS
78,32,0.011791383422392098,rookie_Forward,PTS
79,2,0.29057217873336394,rookie_Forward,PTS
79,4,0.16203780149423883,rookie_Forward,PTS
79,6,0.09082017930420141,rookie_Forward,PTS
79,8,0.08450200068099707,rookie_Forward,PTS
79,10,0.06521677014452357,rookie_Forward,PTS
