team_abbr,game_date,fresh_out_pts_loss,fresh_out_count
ATL,2021-12-01,25.50254144567188,2
ATL,2021-12-03,25.50254144567188,2
ATL,2021-12-05,25.50254144567188,2
ATL,2021-12-06,25.797926061056497,3
ATL,2021-12-10,11.72585754985755,2
ATL,2021-12-13,0.2953846153846152,1
ATL,2021-12-15,0.2953846153846152,1
ATL,2021-12-17,0.2953846153846152,1
ATL,2021-12-22,78.64438054468954,5
ATL,2021-12-23,79.37771387802287,6
ATL,2021-12-25,81.78923573176051,7
ATL,2021-12-27,55.94839821633475,8
ATL,2021-12-29,67.54441717322328,9
ATL,2021-12-31,68.67775050655662,10
ATL,2022-01-03,34.333184090932214,4
ATL,2022-01-05,55.12044118373291,5
ATL,2022-01-07,16.680808927100657,2
ATL,2022-01-09,20.577855231724797,2
ATL,2022-01-12,26.323179263630877,3
ATL,2022-01-14,26.323179263630873,3
ATL,2022-01-15,41.17071495293938,3
ATL,2022-01-17,41.17071495293938,3
ATL,2022-01-19,41.17071495293938,3
ATL,2022-01-21,38.95884617465883,3
ATL,2022-01-23,15.679535689308503,1
ATL,2022-01-26,0.0,0
ATL,2022-01-28,0.0,0
ATL,2022-01-30,0.0,0
ATL,2022-01-31,26.233101587301583,1
ATL,2022-02-03,0.0,0
ATL,2022-02-04,8.37676837944664,1
ATL,2022-02-06,0.0,0
ATL,2022-02-08,0.0,0
ATL,2022-02-11,0.0,0
ATL,2022-02-13,0.0,0
ATL,2022-02-15,0.0,0
ATL,2022-02-16,0.0,0
ATL,2022-02-24,0.0,0
ATL,2022-02-26,0.0,0
ATL,2022-03-01,0.0,0
ATL,2022-03-03,9.44846646026832,1
ATL,2022-03-04,9.44846646026832,1
ATL,2022-03-07,13.129698510610634,1
ATL,2022-03-09,0.0,0
ATL,2022-03-11,0.0,0
ATL,2022-03-13,0.0,0
ATL,2022-03-14,12.821333333333333,1
ATL,2022-03-16,0.0,0
ATL,2022-03-18,32.44620017820018,1
ATL,2022-03-20,0.0,0
ATL,2022-03-22,0.5333333333333333,1
ATL,2022-03-23,13.983305458768873,2
ATL,2022-03-25,0.5333333333333333,1
ATL,2022-03-28,13.411305458768876,2
ATL,2022-03-30,16.514638792102208,3
ATL,2022-03-31,3.103333333333333,1
ATL,2022-04-02,3.103333333333333,1
ATL,2022-04-05,0.0,0
ATL,2022-04-06,0.0,0
ATL,2022-04-08,0.0,0
ATL,2022-04-10,0.0,0
ATL,2022-10-19,0.0,0
ATL,2022-10-21,0.0,0
ATL,2022-10-23,0.0,0
ATL,2022-10-26,0.0,0
ATL,2022-10-28,0.0,0
ATL,2022-10-29,0.0,0
ATL,2022-10-31,0.0,0
ATL,2022-11-02,0.0,0
ATL,2022-11-05,0.0,0
ATL,2022-11-07,0.0,0
ATL,2022-11-09,0.0,0
ATL,2022-11-10,0.0,0
ATL,2022-11-12,0.0,0
ATL,2022-11-14,0.0,0
ATL,2022-11-16,0.0,0
ATL,2022-11-19,0.0,0
ATL,2022-11-21,17.566964052287585,1
ATL,2022-11-23,0.0,0
ATL,2022-11-25,12.064459496930086,1
ATL,2022-11-27,12.064459496930086,1
ATL,2022-11-28,4.756543456543456,1
ATL,2022-11-30,6.070829170829171,2
ATL,2022-12-02,17.131054302422726,2
ATL,2022-12-05,15.816768588137009,1
ATL,2022-12-07,15.816768588137009,1
ATL,2022-12-09,39.14664346764347,2
ATL,2022-12-11,23.32987487950646,1
ATL,2022-12-12,23.32987487950646,1
ATL,2022-12-14,23.32987487950646,1
ATL,2022-12-16,37.31976438636593,2
ATL,2022-12-19,19.301710019679987,2
ATL,2022-12-21,19.301710019679987,2
ATL,2022-12-23,5.311820512820514,1
ATL,2022-12-27,37.381635456241916,3
ATL,2022-12-28,61.69021459481477,3
ATL,2022-12-30,32.069814943421406,2
ATL,2023-01-02,14.9327500589881,1
ATL,2023-01-04,14.9327500589881,1
ATL,2023-01-06,14.9327500589881,1
ATL,2023-01-08,14.9327500589881,1
ATL,2023-01-11,26.869385026737966,1
ATL,2023-01-13,0.0,0
ATL,2023-01-14,0.0,0
ATL,2023-01-16,0.0,0
ATL,2023-01-18,0.0,0
ATL,2023-01-20,0.0,0
ATL,2023-01-21,0.0,0
ATL,2023-01-23,12.31706598906599,1
ATL,2023-01-25,0.0,0
ATL,2023-01-28,0.0,0
ATL,2023-01-30,24.958693096377303,1
ATL,2023-02-01,0.0,0
ATL,2023-02-03,0.0,0
ATL,2023-02-04,26.13643776106934,1
ATL,2023-02-07,0.0,0
ATL,2023-02-09,6.499567099567099,1
ATL,2023-02-11,0.0,0
ATL,2023-02-13,0.0,0
ATL,2023-02-15,0.0,0
ATL,2023-02-24,0.0,0
ATL,2023-02-26,0.0,0
ATL,2023-02-28,0.0,0
ATL,2023-03-03,0.0,0
ATL,2023-03-04,0.0,0
ATL,2023-03-06,0.0,0
ATL,2023-03-08,0.0,0
ATL,2023-03-10,0.0,0
ATL,2023-03-11,12.578347826086958,1
ATL,2023-03-13,0.0,0
ATL,2023-03-17,5.294787449392713,1
ATL,2023-03-19,5.294787449392713,1
ATL,2023-03-21,18.858677493282755,2
ATL,2023-03-22,18.858677493282755,2
ATL,2023-03-25,19.232261456866723,2
ATL,2023-03-26,5.294787449392713,1
ATL,2023-03-28,5.294787449392713,1
ATL,2023-03-31,14.23921596921597,1
ATL,2023-04-02,14.23921596921597,1
ATL,2023-04-04,33.76954930254931,2
ATL,2023-04-05,14.23921596921597,1
ATL,2023-04-07,0.0,0
ATL,2023-04-09,53.563568435629406,3
ATL,2023-10-25,0.0,0
ATL,2023-10-27,0.0,0
ATL,2023-10-29,0.0,0
ATL,2023-10-30,0.0,0
ATL,2023-11-01,0.0,0
ATL,2023-11-04,0.0,0
ATL,2023-11-06,0.0,0
ATL,2023-11-09,0.0,0
ATL,2023-11-11,0.0,0
ATL,2023-11-14,0.0,0
ATL,2023-11-15,0.0,0
ATL,2023-11-17,0.0,0
ATL,2023-11-21,3.7719999999999994,1
ATL,2023-11-22,0.0,0
ATL,2023-11-25,0.0,0
ATL,2023-11-26,15.595297491039428,1
ATL,2023-11-28,15.595297491039428,1
ATL,2023-11-30,15.595297491039428,1
ATL,2023-12-02,15.595297491039428,1
ATL,2023-12-06,15.595297491039428,1
ATL,2023-12-08,44.84419839194033,2
ATL,2023-12-11,45.454137886137886,2
ATL,2023-12-13,16.205236985236986,1
ATL,2023-12-15,16.205236985236986,1
ATL,2023-12-16,12.947816091954024,1
ATL,2023-12-18,0.0,0
ATL,2023-12-20,0.0,0
ATL,2023-12-22,17.63064769741077,1
ATL,2023-12-23,17.63064769741077,1
ATL,2023-12-26,17.63064769741077,1
ATL,2023-12-29,24.583864071679773,2
ATL,2023-12-31,37.2204356160774,3
ATL,2024-01-03,17.63064769741077,1
ATL,2024-01-05,17.63064769741077,1
ATL,2024-01-07,0.0,0
ATL,2024-01-10,16.511104117004425,3
ATL,2024-01-12,0.8026666666666666,1
ATL,2024-01-13,0.8026666666666666,1
ATL,2024-01-15,0.8026666666666666,1
ATL,2024-01-17,0.8026666666666666,1
ATL,2024-01-19,26.15356262749898,2
ATL,2024-01-20,0.8026666666666666,1
ATL,2024-01-22,23.6935850359351,2
ATL,2024-01-24,27.77882873341409,3
ATL,2024-01-26,4.085243697478991,1
ATL,2024-01-28,4.085243697478991,1
ATL,2024-01-30,4.085243697478991,1
ATL,2024-02-02,17.333938667731772,1
ATL,2024-02-03,18.724275261324042,2
ATL,2024-02-05,12.713514285714288,1
ATL,2024-02-07,12.713514285714288,1
ATL,2024-02-09,13.025514285714289,2
ATL,2024-02-10,17.150360439560444,4
ATL,2024-02-12,15.374360439560443,4
ATL,2024-02-14,33.15468070099835,4
ATL,2024-02-23,18.09232026143791,1
ATL,2024-02-25,38.92534271507647,2
ATL,2024-02-27,38.92534271507647,2
ATL,2024-02-29,20.833022453638556,1
ATL,2024-03-02,20.833022453638556,1
ATL,2024-03-05,38.92534271507647,2
ATL,2024-03-06,38.92534271507647,2
ATL,2024-03-08,56.74884132173297,3
ATL,2024-03-10,35.91581886809441,2
ATL,2024-03-13,56.4736748192976,4
ATL,2024-03-15,20.55785595120319,2
ATL,2024-03-17,20.55785595120319,2
ATL,2024-03-18,20.55785595120319,2
ATL,2024-03-21,36.828442417368606,3
ATL,2024-03-23,51.62140853363967,4
ATL,2024-03-25,51.62140853363967,4
ATL,2024-03-27,37.50602865899151,3
ATL,2024-03-28,31.063552582436486,2
ATL,2024-03-30,31.063552582436486,2
ATL,2024-04-01,14.792966116271069,1
ATL,2024-04-03,14.792966116271069,1
ATL,2024-04-04,14.792966116271069,1
ATL,2024-04-06,14.792966116271069,1
ATL,2024-04-09,0.0,0
ATL,2024-04-10,17.349057657657657,1
ATL,2024-04-12,20.836410598834128,2
ATL,2024-04-14,20.836410598834128,2
ATL,2024-10-23,0.0,0
ATL,2024-10-25,18.120253120751453,1
ATL,2024-10-27,32.866135293685716,2
ATL,2024-10-28,32.866135293685716,2
ATL,2024-10-30,46.423537198969974,4
ATL,2024-11-01,46.423537198969974,4
ATL,2024-11-03,48.39832565709805,4
ATL,2024-11-04,36.963226202776625,3
ATL,2024-11-06,36.963226202776625,3
ATL,2024-11-08,18.842973082025175,2
ATL,2024-11-09,4.097090909090909,1
ATL,2024-11-12,24.28941959177665,2
ATL,2024-11-15,4.097090909090909,1
ATL,2024-11-17,0.0,0
ATL,2024-11-18,4.438909090909091,1
ATL,2024-11-20,0.0,0
ATL,2024-11-22,0.0,0
ATL,2024-11-25,0.0,0
ATL,2024-11-27,0.0,0
ATL,2024-11-29,0.0,0
ATL,2024-11-30,12.130447523491002,1
ATL,2024-12-02,0.0,0
ATL,2024-12-04,0.0,0
ATL,2024-12-06,0.0,0
ATL,2024-12-08,0.0,0
ATL,2024-12-11,0.0,0
ATL,2024-12-14,0.0,0
ATL,2024-12-19,13.306685394145035,1
ATL,2024-12-21,36.90814571160535,2
ATL,2024-12-23,13.306685394145035,1
ATL,2024-12-26,25.62124373532184,2
ATL,2024-12-28,44.01091013206027,4
ATL,2024-12-29,34.1934854071198,3
ATL,2025-01-01,24.335132374436675,2
ATL,2025-01-03,12.020574033259868,1
ATL,2025-01-04,12.020574033259868,1
ATL,2025-01-07,32.344583357269194,2
ATL,2025-01-09,32.344583357269194,2
ATL,2025-01-14,32.344583357269194,2
ATL,2025-01-15,84.75906234771475,5
ATL,2025-01-18,10.224777944862156,1
ATL,2025-01-20,10.224777944862156,1
ATL,2025-01-22,10.224777944862156,1
ATL,2025-01-23,18.006316406400618,2
ATL,2025-01-25,40.9421816561606,3
ATL,2025-01-27,52.149162712708666,3
ATL,2025-01-28,23.017554270703496,2
ATL,2025-01-30,24.55204921394395,2
ATL,2025-02-01,24.55204921394395,2
ATL,2025-02-03,24.55204921394395,2
ATL,2025-02-05,24.55204921394395,2
ATL,2025-02-07,24.55204921394395,2
ATL,2025-02-08,0.0,0
ATL,2025-02-10,0.0,0
ATL,2025-02-12,17.011475107900857,2
ATL,2025-02-20,17.011475107900857,2
ATL,2025-02-23,17.011475107900857,2
ATL,2025-02-24,17.011475107900857,2
ATL,2025-02-26,0.0,0
ATL,2025-02-28,0.0,0
ATL,2025-03-03,13.969954751131219,1
ATL,2025-03-04,0.0,0
ATL,2025-03-06,0.0,0
ATL,2025-03-08,0.0,0
ATL,2025-03-10,18.726542145593868,1
ATL,2025-03-12,0.0,0
ATL,2025-03-14,0.0,0
ATL,2025-03-16,0.0,0
ATL,2025-03-18,0.0,0
ATL,2025-03-22,4.673333333333333,1
ATL,2025-03-23,4.673333333333333,1
ATL,2025-03-25,4.673333333333333,1
ATL,2025-03-27,4.673333333333333,1
ATL,2025-03-30,4.673333333333333,1
ATL,2025-04-01,4.673333333333333,1
ATL,2025-04-02,4.673333333333333,1
ATL,2025-04-05,0.0,0
ATL,2025-04-06,0.0,0
ATL,2025-04-08,0.0,0
ATL,2025-04-10,0.0,0
ATL,2025-04-11,0.0,0
ATL,2025-04-13,31.606789516789515,2
ATL,2025-10-22,0.0,0
ATL,2025-10-24,32.137434113939484,2
ATL,2025-10-25,44.89446213854646,3
ATL,2025-10-27,0.0,0
ATL,2025-10-29,0.0,0
ATL,2025-10-31,23.520000000000003,1
ATL,2025-11-02,25.363506493506495,2
ATL,2025-11-04,23.520000000000003,1
ATL,2025-11-07,33.166845238095235,2
ATL,2025-11-08,50.386802046504215,3
ATL,2025-11-10,41.95843137254902,2
ATL,2025-11-12,23.520000000000003,1
ATL,2025-11-13,23.520000000000003,1
ATL,2025-11-16,0.0,0
ATL,2025-11-18,20.56942113924723,2
ATL,2025-11-20,4.073650793650795,1
ATL,2025-11-22,4.073650793650795,1
ATL,2025-11-23,4.073650793650795,1
ATL,2025-11-25,4.073650793650795,1
ATL,2025-11-28,23.034935284272613,2
ATL,2025-11-30,23.034935284272613,2
ATL,2025-12-01,23.034935284272613,2
ATL,2025-12-03,18.961284490621818,1
ATL,2025-12-05,0.0,0
ATL,2025-12-06,0.0,0
ATL,2025-12-12,20.190800264203563,1
ATL,2025-12-14,20.190800264203563,1
ATL,2025-12-18,20.190800264203563,1
ATL,2025-12-19,20.190800264203563,1
ATL,2025-12-21,20.190800264203563,1
ATL,2025-12-23,20.190800264203563,1
ATL,2025-12-26,20.190800264203563,1
ATL,2025-12-27,20.190800264203563,1
ATL,2025-12-29,48.72353632271212,2
ATL,2025-12-31,0.0,0
ATL,2026-01-02,0.0,0
ATL,2026-01-03,0.0,0
ATL,2026-01-05,0.0,0
ATL,2026-01-07,0.0,0
ATL,2026-01-09,0.0,0
ATL,2026-01-11,0.0,0
ATL,2026-01-13,0.0,0
ATL,2026-01-15,0.0,0
ATL,2026-01-17,0.0,0
ATL,2026-01-19,0.0,0
ATL,2026-01-21,0.0,0
ATL,2026-01-23,0.0,0
ATL,2026-01-26,0.0,0
ATL,2026-01-28,0.0,0
ATL,2026-01-29,0.0,0
ATL,2026-01-31,0.0,0
ATL,2026-02-03,0.0,0
ATL,2026-02-05,0.0,0
ATL,2026-02-07,0.0,0
ATL,2026-02-09,0.0,0
ATL,2026-02-11,0.0,0
ATL,2026-02-19,0.0,0
ATL,2026-02-20,0.0,0
ATL,2026-02-22,0.0,0
ATL,2026-02-24,0.0,0
ATL,2026-02-26,0.0,0
ATL,2026-03-01,0.0,0
ATL,2026-03-04,0.0,0
ATL,2026-03-07,0.0,0
ATL,2026-03-10,0.0,0
ATL,2026-03-12,0.0,0
ATL,2026-03-14,0.0,0
ATL,2026-03-16,0.0,0
ATL,2026-03-18,0.0,0
ATL,2026-03-20,0.0,0
ATL,2026-03-21,0.0,0
ATL,2026-03-23,0.0,0
ATL,2026-03-25,0.0,0
ATL,2026-03-27,0.0,0
ATL,2026-03-28,0.0,0
ATL,2026-03-30,0.0,0
ATL,2026-04-01,0.0,0
ATL,2026-04-03,0.0,0
ATL,2026-04-06,0.0,0
ATL,2026-04-08,0.0,0
ATL,2026-04-10,0.0,0
ATL,2026-04-12,0.0,0
BKN,2018-10-17,0.0,0
BKN,2018-10-19,0.0,0
BKN,2018-10-20,0.0,0
BKN,2018-10-24,6.438502673796791,1
BKN,2018-10-26,6.438502673796791,1
BKN,2018-10-28,6.438502673796791,1
BKN,2018-10-29,6.438502673796791,1
BKN,2018-10-31,6.438502673796791,1
BKN,2018-11-02,0.0,0
BKN,2018-11-04,0.0,0
BKN,2018-11-06,2.142857142857143,1
BKN,2018-11-09,2.142857142857143,1
BKN,2018-11-10,2.142857142857143,1
BKN,2018-11-12,2.142857142857143,1
BKN,2018-11-14,18.34795892261243,1
BKN,2018-11-16,18.34795892261243,1
BKN,2018-11-17,18.34795892261243,1
BKN,2018-11-20,20.54795892261243,2
BKN,2018-11-21,20.54795892261243,2
BKN,2018-11-23,27.09683847443316,3
BKN,2018-11-25,27.09683847443316,3
BKN,2018-11-28,20.54795892261243,2
BKN,2018-11-30,15.047899159663867,2
BKN,2018-12-01,12.847899159663866,1
BKN,2018-12-03,0.0,0
BKN,2018-12-05,1.4,1
BKN,2018-12-07,1.4,1
BKN,2018-12-08,1.4,1
BKN,2018-12-12,1.4,1
BKN,2018-12-14,13.70625389025389,1
BKN,2018-12-16,15.10625389025389,2
BKN,2018-12-18,15.10625389025389,2
BKN,2018-12-19,15.10625389025389,2
BKN,2018-12-21,15.10625389025389,2
BKN,2018-12-23,15.10625389025389,2
BKN,2018-12-26,15.10625389025389,2
BKN,2018-12-28,15.10625389025389,2
BKN,2018-12-29,1.4,1
BKN,2019-01-02,0.0,0
BKN,2019-01-04,0.0,0
BKN,2019-01-06,0.0,0
BKN,2019-01-07,16.934201609996396,1
BKN,2019-01-09,0.0,0
BKN,2019-01-11,4.346666666666666,1
BKN,2019-01-14,4.346666666666666,1
BKN,2019-01-16,4.346666666666666,1
BKN,2019-01-18,4.346666666666666,1
BKN,2019-01-21,4.346666666666666,1
BKN,2019-01-23,4.346666666666666,1
BKN,2019-01-25,4.346666666666666,1
BKN,2019-01-28,15.442463282247763,1
BKN,2019-01-29,15.442463282247763,1
BKN,2019-01-31,15.442463282247763,1
BKN,2019-02-02,15.442463282247763,1
BKN,2019-02-04,15.442463282247763,1
BKN,2019-02-06,15.442463282247763,1
BKN,2019-02-08,15.442463282247763,1
BKN,2019-02-11,15.442463282247763,1
BKN,2019-02-13,0.0,0
BKN,2019-02-21,0.0,0
BKN,2019-02-23,0.0,0
BKN,2019-02-25,0.0,0
BKN,2019-02-27,0.0,0
BKN,2019-03-01,0.0,0
BKN,2019-03-02,0.0,0
BKN,2019-03-04,4.7596783625731,1
BKN,2019-03-06,4.7596783625731,1
BKN,2019-03-09,4.7596783625731,1
BKN,2019-03-11,4.7596783625731,1
BKN,2019-03-13,17.89069629201208,2
BKN,2019-03-16,13.28947092937048,2
BKN,2019-03-17,7.519253538066132,1
BKN,2019-03-19,13.28947092937048,2
BKN,2019-03-22,7.519253538066132,1
BKN,2019-03-25,7.519253538066132,1
BKN,2019-03-28,7.519253538066132,1
BKN,2019-03-30,7.519253538066132,1
BKN,2019-04-01,0.0,0
