stan_idx,nba_api_id,name,pct_3PT_mean,pct_3PT_sd
35,201568,Danilo Gallinari,0.35607570625,0.004998917679729377
36,201569,Eric Gordon,0.364326453125,0.004760166247391233
37,201571,D.J. Augustin,0.36431996437499997,0.0048543588886026815
38,201572,Brook Lopez,0.346664003125,0.01189136209315885
39,201577,Robin Lopez,0.34681067499999996,0.011834707497784851
40,201580,JaVale McGee,0.34687335187499996,0.011986643304239058
41,201584,Courtney Lee,0.364240174375,0.004717034932981561
42,201586,Serge Ibaka,0.35594602125,0.0051472628079930445
43,201587,Nicolas Batum,0.364408714375,0.004575791687680217
44,201588,George Hill,0.364147124375,0.0049456517755656695
45,201609,Goran Dragic,0.36423720875,0.004660904287546939
46,201933,Blake Griffin,0.35594281124999994,0.005129340398201647
47,201935,James Harden,0.36418221249999994,0.00449227127337539
48,201937,Ricky Rubio,0.36412118125,0.004524318182709792
49,201939,Stephen Curry,0.3646012125,0.004547629389978227
50,201942,DeMar DeRozan,0.364053336875,0.004568908167400635
51,201949,James Johnson,0.35605514,0.00519799111091487
52,201950,Jrue Holiday,0.364374445,0.004551954798295454
53,201952,Jeff Teague,0.36452324125,0.0048071375630980686
54,201959,Taj Gibson,0.356036850625,0.005119845007010672
55,201960,DeMarre Carroll,0.356155919375,0.0052252736676297274
56,201961,Wayne Ellington,0.364420774375,0.004445581264690632
57,201976,Patrick Beverley,0.364202560625,0.0045748410790785515
58,201980,Danny Green,0.36448537000000003,0.004562433286290333
59,201988,Patty Mills,0.36430578687500004,0.004424205556673732
60,202066,Garrett Temple,0.36408983812499995,0.0047664362788850416
61,202083,Wesley Matthews,0.36418350562499996,0.004371036835805478
62,202322,John Wall,0.36425495374999994,0.004562109550866895
63,202326,DeMarcus Cousins,0.34687455749999996,0.01197814180556374
64,202329,Al-Farouq Aminu,0.35596933937499997,0.0051770322717701505
65,202330,Gordon Hayward,0.35591192437499997,0.005138278317555001
66,202331,Paul George,0.35613293625,0.005242559224361317
67,202335,Patrick Patterson,0.35606407875,0.0051536311184492475
68,202339,Eric Bledsoe,0.36408280937500004,0.004640944885531082
69,202340,Avery Bradley,0.36432277062500007,0.0044907642298401855
70,202357,Nemanja Bjelica,0.35608267125,0.005077092029343514
71,202362,Lance Stephenson,0.35584856875,0.004956828833692307
72,202397,Ish Smith,0.364446574375,0.004541666273871117
73,202681,Kyrie Irving,0.364490785625,0.0045996509895771835
74,202685,Jonas Valančiūnas,0.347031985,0.01187079554936294
75,202688,Brandon Knight,0.364277316875,0.004730434690936472
76,202689,Kemba Walker,0.36427391124999997,0.004482980002701711
77,202691,Klay Thompson,0.36460166937500005,0.004473141908106886
78,202692,Alec Burks,0.36473161312499996,0.004447217263182983
79,202693,Markieff Morris,0.35602279374999996,0.005321425048561798
80,202694,Marcus Morris Sr.,0.355968455,0.005054392017762868
81,202695,Kawhi Leonard,0.35610156125000003,0.005137154360027391
82,202696,Nikola Vučević,0.34660521375000003,0.01215544636307367
83,202697,Iman Shumpert,0.36426354562499996,0.004624942237792636
84,202699,Tobias Harris,0.356055651875,0.005066859912528072
85,202704,Reggie Jackson,0.36436463187499996,0.0046946503586645285
86,202709,Cory Joseph,0.36423676374999997,0.004693730196542611
87,202710,Jimmy Butler III,0.35569047937500003,0.005258126413545477
88,202711,Bojan Bogdanović,0.35624977375,0.005203018066594707
89,202722,Dāvis Bertāns,0.3559831175,0.005088252720231549
90,202734,E'Twaun Moore,0.36415791187499996,0.004694619822904618
91,202738,Isaiah Thomas,0.36430187187499996,0.00464147835061298
92,202954,Brad Wanamaker,0.36425348375,0.004677759388423686
93,203076,Anthony Davis,0.35576268250000004,0.005072324411987444
94,203078,Bradley Beal,0.364229875,0.004728948065968266
95,203079,Dion Waiters,0.364283658125,0.004689973973008431
96,203081,Damian Lillard,0.36440340812500005,0.004244696399809883
97,203082,Terrence Ross,0.36425076375000004,0.004483573094969674
98,203083,Andre Drummond,0.34662147937499993,0.012171558748557007
99,203084,Harrison Barnes,0.356177294375,0.0052354175732665644
100,203085,Austin Rivers,0.364215604375,0.004488370985430668
101,203086,Meyers Leonard,0.35604847874999995,0.005276393113628707
102,203087,Jeremy Lamb,0.36439048937500007,0.00458815668336829
103,203089,John Henson,0.355979885625,0.005165496597137912
104,203090,Maurice Harkless,0.35609855437500004,0.005104310444814595
105,203095,Evan Fournier,0.36450829125,0.004682139795961184
106,203107,Tomas Satoransky,0.36411866875,0.004801734310800987
107,203109,Jae Crowder,0.35585316375,0.005134491060410558
108,203110,Draymond Green,0.355851886875,0.005306551077708358
109,203114,Khris Middleton,0.3561149175,0.005210312499571763
110,203115,Will Barton,0.36442217562499996,0.004663610497086014
111,203118,Mike Scott,0.355902984375,0.0052682882707888005
112,203121,Darius Miller,0.35601219937500006,0.005389971330941809
113,203145,Kent Bazemore,0.36425595875,0.004595251003160592
114,203200,Justin Holiday,0.35606797125,0.00531628309516371
115,203210,JaMychal Green,0.35595196625,0.0051787008380588025
116,203382,Aron Baynes,0.346805081875,0.011900994140099031
117,203458,Alex Len,0.346686471875,0.011995271177080949
118,203459,Allen Crabbe,0.36445957125,0.004638398689464225
119,203463,Ben McLemore,0.36429772812500005,0.004377582365211303
120,203468,CJ McCollum,0.3644601324999999,0.0044197341519251745
121,203469,Cody Zeller,0.35599099312500004,0.005186303284910914
122,203471,Dennis Schröder,0.364236141875,0.004530393921393204
123,203473,Dewayne Dedmon,0.34683353625,0.012163661644933895
124,203476,Gorgui Dieng,0.34685567375000004,0.012069046476412748
125,203482,Kelly Olynyk,0.356159816875,0.00517947511694865
126,203484,Kentavious Caldwell-Pope,0.36464282687500005,0.004539540173371388
127,203487,Michael Carter-Williams,0.36435794187500004,0.004531378435531122
128,203488,Mike Muscala,0.35612765187499995,0.005170137691656189
129,203490,Otto Porter Jr.,0.355947551875,0.005147754538734242
130,203493,Reggie Bullock Jr.,0.3642325975,0.004809443312301721
131,203496,Robert Covington,0.35620101312499997,0.005027494938878879
132,203501,Tim Hardaway Jr.,0.36454339124999996,0.004248243993189827
133,203503,Tony Snell,0.364405706875,0.004434289263901571
134,203504,Trey Burke,0.36438414125,0.004499299519791768
135,203506,Victor Oladipo,0.364064735,0.00468465480169297
136,203507,Giannis Antetokounmpo,0.35557450875,0.005192938292760992
137,203516,James Ennis III,0.35604973062499995,0.0052624027042608695
138,203521,Matthew Dellavedova,0.3643178225,0.004558272262024697
139,203524,Solomon Hill,0.355878940625,0.0050767364713563395
140,203526,Raul Neto,0.36420987000000005,0.004666078437038966
141,203552,Seth Curry,0.36494913249999994,0.004586417625848494
142,203584,Troy Daniels,0.364416069375,0.004671522631815253
143,203585,Rodney McGruder,0.3643415031250001,0.0043745740715514505
144,203648,Thanasis Antetokounmpo,0.35588578875,0.005336869427892483
145,203894,Shabazz Napier,0.36427046437500005,0.004645101650796337
146,203895,Jordan McRae,0.36431624,0.0044669126587778725
147,203897,Zach LaVine,0.364658924375,0.0045059845405755515
148,203901,Elfrid Payton,0.364171209375,0.004683071143948927
149,203903,Jordan Clarkson,0.364025096875,0.004597019577535018
150,203914,Gary Harris,0.36468453874999995,0.00462637196769763
151,203915,Spencer Dinwiddie,0.3642935975,0.004609078749109603
152,203918,Rodney Hood,0.364187401875,0.004561249237228929
153,203920,Khem Birch,0.34696905499999997,0.012091965353726622
154,203922,Glenn Robinson III,0.35595484312500003,0.005231571211262945
155,203924,Jerami Grant,0.356211918125,0.005311911549778619
156,203925,Joe Harris,0.3649193175,0.004542016758879666
157,203926,Doug McDermott,0.3562596425,0.005346892996375909
158,203932,Aaron Gordon,0.356023973125,0.0051957914133606955
159,203933,T.J. Warren,0.35606360875,0.005388692174653646
160,203935,Marcus Smart,0.36416563750000003,0.004285128890400352
161,203937,Kyle Anderson,0.355986494375,0.00523756857950026
162,203939,Dwight Powell,0.356038505625,0.0050574182301811235
163,203944,Julius Randle,0.35580026249999996,0.005250555302998316
164,203952,Andrew Wiggins,0.35626973937499995,0.005441114045758424
165,203953,Jabari Parker,0.35610701125000005,0.005120512341907148
166,203954,Joel Embiid,0.3469159175,0.01188237174554995
167,203957,Dante Exum,0.36429453249999993,0.004437878333893771
168,203967,Dario Saric,0.35597793000000005,0.0051130369856231235
169,203992,Bogdan Bogdanović,0.36461324500000003,0.004582637826347944
170,203994,Jusuf Nurkić,0.34679224875,0.01183241840403404
171,203998,Bruno Caboclo,0.356118655625,0.005349877892254258
172,203999,Nikola Jokić,0.34688153,0.012120819725233108
173,204001,Kristaps Porziņģis,0.356110905625,0.005215391931985395
174,204020,Tyler Johnson,0.36431578000000003,0.004591353132557982
175,204025,Tim Frazier,0.36444984187499996,0.004488220676044293
176,204038,Langston Galloway,0.364487266875,0.0045356195521563236
177,204060,Joe Ingles,0.35615277937499995,0.005100326192578237
178,204456,T.J. McConnell,0.364238175,0.004881590289739093
179,1626144,Emmanuel Mudiay,0.36416753562500004,0.004538790351374567
180,1626145,Tyus Jones,0.36430091437499995,0.004529966809844567
181,1626147,Justin Anderson,0.35597720374999997,0.005182571518414959
182,1626149,Montrezl Harrell,0.35592300375,0.0051154959276922445
183,1626153,Delon Wright,0.36426257875000007,0.004555463030806906
184,1626156,D'Angelo Russell,0.36438518625,0.004538361491944086
185,1626157,Karl-Anthony Towns,0.3469971975,0.011894219124841435
186,1626159,Justise Winslow,0.3559567812500001,0.005339691239636281
187,1626162,Kelly Oubre Jr.,0.35590436437499995,0.005076455051914263
188,1626163,Frank Kaminsky,0.356109568125,0.0052653970415685635
189,1626164,Devin Booker,0.3643097718750001,0.004643634998019761
190,1626166,Cameron Payne,0.3643082375,0.004660819284856876
191,1626167,Myles Turner,0.34680343874999997,0.011791274537343214
192,1626168,Trey Lyles,0.35610384062500006,0.005286008799909872
193,1626169,Stanley Johnson,0.35600345250000004,0.005157891784706592
194,1626171,Bobby Portis,0.35618113124999995,0.0052396245328528495
195,1626172,Kevon Looney,0.35592287562499997,0.005282340584216041
196,1626174,Christian Wood,0.356016310625,0.005074221741226639
197,1626179,Terry Rozier,0.36418139312500003,0.004362833305872199
198,1626181,Norman Powell,0.36460584374999994,0.004656128612171912
199,1626184,Chasson Randle,0.36441917,0.004702121746068471
200,1626188,Quinn Cook,0.364361325,0.00467550654708931
201,1626192,Pat Connaughton,0.364331969375,0.004560494050367472
202,1626195,Willy Hernangomez,0.34678560687499993,0.012049345287600806
203,1626196,Josh Richardson,0.36440505,0.004484877939671268
204,1626203,Treveon Graham,0.36411561374999996,0.004699881771072645
205,1626204,Larry Nance Jr.,0.356118033125,0.0050998556647004955
206,1626208,Keifer Sykes,0.36433807125,0.004477882037015205
207,1626209,Mario Hezonja,0.356164979375,0.005215442415696832
208,1626220,Royce O'Neale,0.356265824375,0.005183982463297968
209,1626224,Cedi Osman,0.356216395,0.005101276505098993
210,1626246,Boban Marjanović,0.34687869500000007,0.012127146382371865
211,1627733,Dragan Bender,0.356039009375,0.0051086548173699415
212,1627734,Domantas Sabonis,0.355984280625,0.005258763097380848
213,1627736,Malik Beasley,0.364262934375,0.004575209890548013
214,1627737,Marquese Chriss,0.35609987812499994,0.005278894539415566
215,1627739,Kris Dunn,0.36426316875000003,0.00447116069105925
216,1627741,Buddy Hield,0.3647659100000001,0.004587123941060456
217,1627742,Brandon Ingram,0.3561284143749999,0.005244773663030499
218,1627745,Damian Jones,0.34688611937499997,0.011986431647758002
219,1627747,Caris LeVert,0.36439886250000003,0.004675655863870196
220,1627748,Thon Maker,0.35602241749999997,0.0051937539686573286
221,1627749,Dejounte Murray,0.364061679375,0.004609856956736793
222,1627750,Jamal Murray,0.36470878687499997,0.004953407112049516
223,1627752,Taurean Prince,0.35606539062500003,0.00514381863896241
224,1627756,Denzel Valentine,0.3642957237499999,0.004659848073294443
225,1627759,Jaylen Brown,0.3642655225,0.004568163388140113
226,1627761,DeAndre' Bembry,0.364216955,0.004516911348252808
227,1627763,Malcolm Brogdon,0.36465291937500005,0.004666285225730913
228,1627774,Jake Layman,0.35604508875,0.005206130603876879
229,1627775,Patrick McCaw,0.364282474375,0.00462485049170169
230,1627777,Georges Niang,0.35640023562500006,0.005216548698742863
231,1627780,Gary Payton II,0.36435890687500005,0.004669972224029039
232,1627783,Pascal Siakam,0.35594617687499996,0.004834349557654084
233,1627788,Furkan Korkmaz,0.364204438125,0.004645620515999073
234,1627789,Timothe Luwawu-Cabarrot,0.364307391875,0.004687879352869374
235,1627812,Yogi Ferrell,0.3643894925,0.004729522575397409
236,1627814,Damion Lee,0.3644742875,0.004640725957740206
237,1627823,Juancho Hernangomez,0.35596727375,0.005007673823374576
238,1627827,Dorian Finney-Smith,0.3560583175,0.0052339936490163755
239,1627832,Fred VanVleet,0.364166264375,0.004559649731556236
240,1627846,Abdel Nader,0.35602900750000005,0.0050337779384567365
241,1627853,Ryan Arcidiacono,0.36443088124999995,0.004624286182039174
242,1627854,Bryn Forbes,0.36463857875,0.0045071240238425255
243,1627863,Danuel House Jr.,0.35611448,0.005020686027411991
244,1627884,Derrick Jones Jr.,0.355919373125,0.005097887370902062
245,1627885,Shaquille Harrison,0.364419629375,0.0047439208551062605
246,1627936,Alex Caruso,0.364468623125,0.004495364258721448
247,1628021,David Nwaba,0.36441576937500003,0.004681273655340724
248,1628035,Alfonzo McKinnie,0.35596564,0.005274686049937001
249,1628365,Markelle Fultz,0.36426525874999993,0.00458048479031406
250,1628366,Lonzo Ball,0.364425465625,0.004701631011954082
251,1628367,Josh Jackson,0.36425189812500003,0.004602968472246631
252,1628368,De'Aaron Fox,0.363967451875,0.004525611764052898
253,1628369,Jayson Tatum,0.35612747125,0.005109898672960496
254,1628370,Malik Monk,0.36446216500000006,0.004645377878361995
255,1628371,Jonathan Isaac,0.356093991875,0.005091976952084424
256,1628372,Dennis Smith Jr.,0.36429365437499994,0.004569460309890913
257,1628373,Frank Ntilikina,0.364306448125,0.004517943472954148
258,1628374,Lauri Markkanen,0.356238268125,0.004969482542728567
259,1628378,Donovan Mitchell,0.36451178500000003,0.004394616764864145
260,1628379,Luke Kennard,0.36509249937499993,0.004458745202688712
261,1628380,Zach Collins,0.35606727562499996,0.005075103763929943
262,1628381,John Collins,0.35600592124999997,0.0054027499127803835
263,1628382,Justin Jackson,0.35598999312499996,0.005226411754906776
264,1628383,Justin Patton,0.34689727624999994,0.011997440407434244
265,1628384,OG Anunoby,0.35618186875,0.005121633935598427
266,1628386,Jarrett Allen,0.346875818125,0.012001424986227532
267,1628389,Bam Adebayo,0.34673052812500005,0.012131944923649258
268,1628390,Terrance Ferguson,0.36437732062500006,0.004475265006435328
269,1628391,D.J. Wilson,0.35591243250000004,0.005349335766868046
270,1628392,Isaiah Hartenstein,0.34683243625000004,0.011833643898898424
271,1628398,Kyle Kuzma,0.356047736875,0.005293345351489948
272,1628400,Semi Ojeleye,0.35611446375,0.005200673696016309
273,1628401,Derrick White,0.364236485,0.0044714256916586455
274,1628402,Frank Jackson,0.36424615375,0.004607436432020624
275,1628404,Josh Hart,0.36419373875,0.004282756758123025
276,1628407,Dwayne Bacon,0.364469728125,0.004526926653973862
277,1628408,PJ Dozier,0.364138239375,0.004852489647549453
278,1628410,Edmond Sumner,0.36422542500000005,0.004797509041484445
279,1628411,Wes Iwundu,0.355975756875,0.005125717605152008
280,1628415,Dillon Brooks,0.3640255500000001,0.004644809198314824
281,1628418,Thomas Bryant,0.34682588062499997,0.01183935429880467
282,1628420,Monte Morris,0.364469191875,0.00464266311076509
283,1628422,Damyean Dotson,0.36418975375,0.004459635836518598
284,1628425,Sterling Brown,0.36431712687499995,0.004405295955810204
285,1628427,Vlatko Čančar,0.356028481875,0.005307031496248301
286,1628432,Davon Reed,0.3643296225,0.004860018683219618
287,1628436,Luke Kornet,0.34678680375,0.011812641215568003
288,1628449,Chris Boucher,0.35579888374999996,0.005247145088901768
289,1628455,Mike James,0.36425240125,0.0047229199785724105
290,1628464,Daniel Theis,0.35598766625000006,0.005367152833426764
291,1628467,Maxi Kleber,0.3559585025,0.005293967369916795
292,1628470,Torrey Craig,0.35599039875000005,0.005114064006956545
293,1628476,Derrick Walton Jr.,0.36430701374999996,0.00454745628852669
294,1628539,Mychal Mulder,0.3644549856249999,0.004677831246332894
295,1628778,Paul Watson,0.36433153312500005,0.004713936255286312
296,1628960,Grayson Allen,0.364523171875,0.0046489300534998355
297,1628963,Marvin Bagley III,0.355807844375,0.004945627066298657
298,1628964,Mo Bamba,0.34696404625,0.012042445430397886
299,1628966,Keita Bates-Diop,0.3560307125,0.005152235218678758
300,1628969,Mikal Bridges,0.364487988125,0.004759197638702766
301,1628970,Miles Bridges,0.35599037187500004,0.005169950197640591
302,1628971,Bruce Brown,0.3643373375,0.004495991524802259
303,1628972,Troy Brown Jr.,0.36442169999999996,0.004666000076216244
304,1628973,Jalen Brunson,0.36465212375,0.00465975929297168
305,1628975,Jevon Carter,0.36448536812500004,0.004626257484064087
306,1628976,Wendell Carter Jr.,0.34688103562500006,0.012013435309294584
307,1628977,Hamidou Diallo,0.36424258062500003,0.004617602177510488
308,1628978,Donte DiVincenzo,0.364585038125,0.004591624376968513
309,1628980,Jacob Evans,0.36422382937500003,0.004504639533332508
310,1628981,Bruno Fernando,0.356026068125,0.005213703014507441
311,1628982,Melvin Frazier Jr.,0.36435580562500003,0.004616106182876793
312,1628983,Shai Gilgeous-Alexander,0.36415912250000004,0.00471976181443447
313,1628984,Devonte' Graham,0.3644375256249999,0.004625173146147435
314,1628988,Aaron Holiday,0.36444587812499996,0.004592614823907126
315,1628989,Kevin Huerter,0.36475783937500006,0.004406768735261087
316,1628990,Chandler Hutchison,0.35613733374999995,0.005104238179308538
317,1628991,Jaren Jackson Jr.,0.35597809312500006,0.0051656694814857
318,1628995,Kevin Knox II,0.35596822625,0.005213878774008938
319,1628997,Caleb Martin,0.35600994375,0.005370879299107916
320,1628998,Cody Martin,0.35602778625,0.005221830272094348
321,1629001,De'Anthony Melton,0.36460828500000003,0.004532842476032561
322,1629002,Chimezie Metu,0.355901935625,0.005153770117130843
323,1629003,Shake Milton,0.36440701687499993,0.004595909713711773
324,1629004,Svi Mykhailiuk,0.36441522687500005,0.004735963604606008
325,1629006,Josh Okogie,0.364046831875,0.004596800724945446
326,1629008,Michael Porter Jr.,0.35652387875,0.005007310026006821
327,1629010,Jerome Robinson,0.36439897687500006,0.004724187613372297
328,1629012,Collin Sexton,0.36442364875000005,0.004394840270177455
329,1629013,Landry Shamet,0.3645543,0.0046263929695552234
330,1629014,Anfernee Simons,0.364579639375,0.004473237805893468
331,1629016,Omari Spellman,0.356163875,0.005338044404847622
332,1629017,Khyri Thomas,0.364272580625,0.004683905195293731
333,1629018,Gary Trent Jr.,0.36449546499999996,0.004669744970287457
334,1629019,Allonzo Trier,0.36411572625000005,0.004681472120771514
335,1629020,Jarred Vanderbilt,0.355946970625,0.005428670918236996
336,1629021,Moritz Wagner,0.355891284375,0.005141362867446321
337,1629022,Lonnie Walker IV,0.364484923125,0.004488076304605932
338,1629023,P.J. Washington,0.356030806875,0.005036977671885963
339,1629026,Kenrich Williams,0.36444609,0.004616984824471486
340,1629027,Trae Young,0.36432349625,0.004676812816971185
341,1629028,Deandre Ayton,0.3469244525,0.011935476918162664
342,1629029,Luka Dončić,0.355992694375,0.005080060198188439
343,1629033,Theo Pinson,0.36427928875,0.004761032156646649
344,1629035,Carsen Edwards,0.364233128125,0.004693105775012852
345,1629048,Goga Bitadze,0.3467487712499999,0.012258287311199857
346,1629052,Oshae Brissett,0.35595547187500004,0.005088783625701626
347,1629056,Terence Davis,0.36434017437500005,0.004520194338490144
348,1629058,Dzanan Musa,0.36429432874999995,0.004467499114652787
349,1629059,Elie Okobo,0.35601861874999996,0.005187490569596097
350,1629060,Rui Hachimura,0.355891714375,0.005321308478094778
351,1629065,Ky Bowman,0.36427685562499995,0.0047540224124977435
352,1629066,Rodions Kurucs,0.35605378375,0.005181048275516832
353,1629067,Isaac Bonga,0.36426323875,0.004596503462333998
354,1629103,Kelan Martin,0.3559974481249999,0.005288753414303694
355,1629109,Gary Clark,0.35594880125000006,0.005200699238131198
356,1629111,Jock Landale,0.34684475875,0.011949534941653522
357,1629117,Wenyen Gabriel,0.35600758499999996,0.005148610292498842
358,1629126,Deonte Burton,0.3643691493750001,0.004394181404944737
359,1629130,Duncan Robinson,0.356323406875,0.005243380538839207
360,1629134,Kendrick Nunn,0.364315175,0.004647977918474335
361,1629139,Yuta Watanabe,0.364352135625,0.004786572276794831
362,1629151,Ryan Broekhoff,0.364222479375,0.0045795397683145635
363,1629162,Jordan McLaughlin,0.364265833125,0.004617294910608129
364,1629164,Brandon Goodwin,0.36432556937500005,0.004790450605521062
365,1629185,Chris Chiozza,0.36425883249999996,0.004730347003333239
366,1629216,Gabe Vincent,0.364342406875,0.0046483446710982755
367,1629234,Drew Eubanks,0.35592808062500003,0.005077307664414735
368,1629308,Juan Toscano-Anderson,0.35585615,0.005137399442933166
369,1629312,Haywood Highsmith,0.35610464937499997,0.005144928992846948
370,1629598,Chris Clemons,0.36442421374999995,0.004387497968012172
371,1629599,Amir Coffey,0.36427896562499995,0.004511902995487974
372,1629603,Mamadi Diakite,0.35586260249999996,0.005393619493507467
373,1629604,CJ Elleby,0.3559538193749999,0.005273383033736465
374,1629610,DaQuan Jeffries,0.36441822499999993,0.004772360545042149
375,1629611,Terance Mann,0.364348121875,0.004543683517480226
376,1629614,Andrew Nembhard,0.364445548125,0.004498466266983002
377,1629617,Reggie Perry,0.35593133875,0.005097538374328185
378,1629620,Justin Robinson,0.364364315,0.004653965173728204
379,1629622,Max Strus,0.36437275187500007,0.004575355973343384
380,1629623,Lindell Wigginton,0.36430445937499994,0.004554796833789582
381,1629626,Bol Bol,0.346790980625,0.012038373408926538
382,1629627,Zion Williamson,0.356104331875,0.004978786724492624
383,1629628,RJ Barrett,0.356118773125,0.005420554673569185
384,1629629,Cam Reddish,0.35582895062500003,0.00519706753017383
385,1629630,Ja Morant,0.36410777250000004,0.004493750906341355
386,1629631,De'Andre Hunter,0.356011935625,0.005239384934701865
387,1629632,Coby White,0.36447692437499996,0.004628046521876791
388,1629633,Jarrett Culver,0.364271390625,0.00451737423599563
389,1629634,Brandon Clarke,0.356140796875,0.005331351396279862
390,1629635,Sekou Doumbouya,0.356024175625,0.005255109521078591
391,1629636,Darius Garland,0.36470397000000004,0.0045752759165814255
392,1629637,Jaxson Hayes,0.346779265,0.012120582033715417
393,1629638,Nickeil Alexander-Walker,0.364337085625,0.004401353334009139
394,1629639,Tyler Herro,0.36460463937500004,0.004660221430020746
395,1629640,Keldon Johnson,0.3559820125,0.00525469322782917
396,1629641,Romeo Langford,0.36417090375,0.004708050286953818
397,1629642,Nassir Little,0.355911923125,0.005007720953908597
398,1629643,Chuma Okeke,0.355907676875,0.005204774018746178
399,1629644,KZ Okpala,0.35591161625,0.005289136780135859
400,1629645,Kevin Porter Jr.,0.3643460425,0.004587714437570602
401,1629647,Darius Bazley,0.35596689937500003,0.004994416441437339
402,1629648,Jordan Bone,0.36447779874999997,0.004639923004695061
403,1629649,Ignas Brazdeikis,0.35590979937499995,0.005141814509769349
404,1629652,Luguentz Dort,0.36408620124999996,0.004779878247481669
405,1629656,Quentin Grimes,0.364573438125,0.004413501492287216
406,1629657,Kyle Guy,0.36441864875,0.004429041608279769
407,1629658,Jaylen Hoard,0.35600114250000003,0.00521562948427069
408,1629659,Talen Horton-Tucker,0.36420121,0.004619818886563628
409,1629660,Ty Jerome,0.36436721375000003,0.004579009235283428
410,1629661,Cameron Johnson,0.35638078125,0.0052633342442931
411,1629662,Mfiondu Kabengele,0.34687195187500003,0.011939251398572232
412,1629663,Louis King,0.35599946875,0.0051982232756994425
413,1629667,Jalen McDaniels,0.35606185625,0.005394980168692554
414,1629669,Jaylen Nowell,0.3641682125,0.0045340874832863285
415,1629670,Jordan Nwora,0.35598333,0.005065734196525712
416,1629671,Miye Oni,0.364360676875,0.004867540802470508
417,1629672,Eric Paschall,0.3558312375,0.005270865602284292
418,1629673,Jordan Poole,0.364285614375,0.004777246778811866
419,1629675,Naz Reid,0.3468792575,0.011968561867970762
420,1629676,Isaiah Roby,0.355940868125,0.005164596776441891
421,1629677,Luka Samanic,0.35605701062499995,0.005102538308333618
422,1629678,Admiral Schofield,0.35589641562499996,0.005355960113778002
423,1629680,Matisse Thybulle,0.364219965,0.004554445792714521
424,1629681,Killian Tillie,0.35603862062499997,0.005196029881837633
425,1629682,Tremont Waters,0.36426835124999996,0.004498139249081051
426,1629684,Grant Williams,0.3562068625,0.005048017094349399
427,1629685,Dylan Windler,0.36421685125,0.004673021773073976
428,1629686,Deividas Sirvydis,0.35606066875,0.005224402108641088
429,1629712,Didi Louzada,0.36449592312499995,0.004391182398536325
430,1629713,Justin James,0.364322800625,0.0045358034516637296
431,1629714,Jarrell Brantley,0.356029969375,0.005304201396976468
432,1629717,Armoni Brooks,0.364233895,0.004534232636039421
433,1629718,Charlie Brown Jr.,0.36423561312499997,0.004641724243850848
434,1629723,John Konchar,0.36428489999999997,0.004722003816310403
435,1629725,Jeremiah Martin,0.36437168,0.004401370866145
436,1629726,Garrison Mathews,0.36432477125000007,0.0046225799460553885
437,1629731,Dean Wade,0.3560374875000001,0.005287564047824267
438,1629740,Nicolo Melli,0.35588766687499995,0.005062986591642599
439,1629741,Marko Guduric,0.36436888749999996,0.004347291518416236
440,1629744,Matt Thomas,0.364426350625,0.004654830511166557
441,1629750,Javonte Green,0.364328926875,0.004531702673971201
442,1629751,Dakota Mathias,0.364223793125,0.004530065494733794
443,1629833,Keljin Blevins,0.36440166187499995,0.0046754263393883645
444,1629962,Devin Cannady,0.36437856437500005,0.004653590340893347
