nba_api_id,name,proj_mean,proj_sd,proj_q05,proj_q25,proj_q75,proj_q95,actual,actual_minutes,actual_games,error,abs_error,z_error,stat,test_season,proj_mean_meta,proj_sd_meta,meta_eligible,meta_alpha_applied,meta_role_baseline
203200,Justin Holiday,13.232838751137963,1.957025389033927,10.08347987114892,11.943108204873182,14.602123286623666,16.52333771447723,10.468085106382976,705.0,46,-2.764753644754988,2.764753644754988,-1.412732640182962,PTS,2022-23,13.232838751137963,1.957025389033927,False,0.0,
203468,CJ McCollum,22.03235885307892,2.2679419385819224,18.35053309133261,20.464821956065443,23.54215342618492,25.88755160816532,21.285067873303166,2652.0,75,-0.7472909797757552,0.7472909797757552,-0.329501812662371,PTS,2022-23,19.736422034575853,1.441832640989252,True,0.5,17.440485216072783
203471,Dennis Schröder,17.279747590543636,2.2320731581296123,13.708626425967818,15.751256211503378,18.779622183790963,20.946041067158443,15.045317220543806,1986.0,67,-2.2344303699998296,2.2344303699998296,-1.0010560638936192,PTS,2022-23,17.279747590543636,2.2320731581296123,False,0.0,
203482,Kelly Olynyk,17.325135631992413,2.274090085823641,13.55647507925558,15.698889312731463,18.857910584784584,21.12500379943438,15.741868869385648,1937.0,68,-1.5832667626067654,1.5832667626067654,-0.6962198958065157,PTS,2022-23,17.325135631992413,2.274090085823641,False,0.0,
203484,Kentavious Caldwell-Pope,15.162043042243637,2.089982313191739,11.750191827123771,13.79354312523032,16.563341304213864,18.705247299474607,12.412751677852349,2384.0,76,-2.7492913643912864,2.7492913643912864,-1.3154615457930243,PTS,2022-23,15.162043042243637,2.089982313191739,False,0.0,
203486,Mason Plumlee,11.643510447035188,2.014986441619634,8.315480119455003,10.263964194843345,13.072587131999242,14.832030954249737,15.0791788856305,2046.0,79,3.4356684385953127,3.4356684385953127,1.7050578443762343,PTS,2022-23,11.643510447035188,2.014986441619634,False,0.0,
203497,Rudy Gobert,18.101683864210795,2.2012711272963323,14.408841432438171,16.610611816957434,19.60235561137403,21.60094047124748,15.75209692451072,2146.0,70,-2.3495869397000764,2.3495869397000764,-1.067377348734824,PTS,2022-23,18.101683864210795,2.2012711272963323,False,0.0,
203500,Steven Adams,10.800977245377208,1.9465350373473032,7.627516515931231,9.477002209248022,12.090035583113416,13.88515766152277,11.480565371024737,1132.0,42,0.6795881256475269,0.6795881256475269,0.3491270964090404,PTS,2022-23,10.800977245377208,1.9465350373473032,False,0.0,
203501,Tim Hardaway Jr.,17.464612643956798,2.24338654154603,13.875843087735824,15.953682606558813,18.881005477218945,21.31295714923694,17.06232558139535,2150.0,71,-0.4022870625614487,0.4022870625614487,-0.1793213318843451,PTS,2022-23,17.464612643956798,2.24338654154603,False,0.0,
203507,Giannis Antetokounmpo,32.12394733579614,2.729377666395272,27.515983636193283,30.28343993946625,33.950175190307945,36.64872050136256,34.809476801579464,2026.0,63,2.685529465783325,2.685529465783325,0.9839347257978202,PTS,2022-23,32.12394733579614,2.729377666395272,False,0.0,
203552,Seth Curry,15.980392373267737,2.136624903790929,12.434004534117095,14.559041015741933,17.344379182130844,19.586915831967147,16.69090909090909,1210.0,61,0.7105167176413545,0.7105167176413545,0.3325416250558123,PTS,2022-23,15.980392373267737,2.136624903790929,False,0.0,
203897,Zach LaVine,25.33425586638488,2.4516195651656387,21.301436019273773,23.62924275737878,26.97554168053497,29.37135460220776,24.88904951210697,2767.0,77,-0.4452063542779036,0.4452063542779036,-0.181596835252791,PTS,2022-23,25.33425586638488,2.4516195651656387,False,0.0,
203903,Jordan Clarkson,22.78629285010576,2.2990909954169947,18.83090310252543,21.29657742718085,24.319702886731136,26.53569662574315,23.004524886877824,1989.0,61,0.2182320367720684,0.2182320367720684,0.0949210088713722,PTS,2022-23,22.78629285010576,2.2990909954169947,False,0.0,
203914,Gary Harris,14.449291984635485,2.071185174173876,11.166693915375976,13.050608081280842,15.786505611806517,18.05577825879408,12.040438079191238,1187.0,48,-2.4088539054442446,2.4088539054442446,-1.1630316475228022,PTS,2022-23,14.449291984635485,2.071185174173876,False,0.0,
203915,Spencer Dinwiddie,16.94870192093023,2.147904285266088,13.443265489797875,15.552315627371108,18.352083505446448,20.390419743313625,18.06598240469208,2728.0,79,1.1172804837618528,1.1172804837618528,0.5201723798523178,PTS,2022-23,16.94870192093023,2.147904285266088,False,0.0,
203924,Jerami Grant,22.27352543387737,2.435671339722846,18.223022034931063,20.609139591225997,23.78784113573018,26.459902212989096,20.6951871657754,2244.0,63,-1.5783382681019695,1.5783382681019695,-0.6480095415014276,PTS,2022-23,22.27352543387737,2.435671339722846,False,0.0,
203926,Doug McDermott,19.724223067502894,2.395284949866605,15.717809507662231,18.07936133769934,21.31263746603154,23.615911864477116,17.945121951219512,1312.0,64,-1.7791011162833854,1.7791011162833854,-0.7427513442116624,PTS,2022-23,19.724223067502894,2.395284949866605,False,0.0,
203932,Aaron Gordon,17.51884683168483,2.0946549115111823,14.10153647969898,16.09115741166305,18.857481027716315,20.950295337542972,19.41828793774319,2056.0,68,1.8994411060583616,1.8994411060583616,0.9068038346650692,PTS,2022-23,17.51884683168483,2.0946549115111823,False,0.0,
203935,Marcus Smart,14.094290856673188,2.029905644057294,10.772946410525712,12.707127832937632,15.548871111406848,17.37654115756727,12.90566037735849,1961.0,61,-1.188630479314698,1.188630479314698,-0.5855594730693546,PTS,2022-23,14.094290856673188,2.029905644057294,False,0.0,
203937,Kyle Anderson,14.36382937834915,2.113406802230151,10.761154455616714,12.95381318240709,15.78698277089851,17.855674532464082,11.914066496163684,1955.0,69,-2.449762882185468,2.449762882185468,-1.1591534954843432,PTS,2022-23,14.36382937834915,2.113406802230151,False,0.0,
203939,Dwight Powell,13.361130001868908,2.051410749782892,9.955499288308392,12.006912173406016,14.714147885782436,16.71481377107356,12.493827160493828,1458.0,76,-0.8673028413750803,0.8673028413750803,-0.4227836095071989,PTS,2022-23,13.361130001868908,2.051410749782892,False,0.0,
203944,Julius Randle,20.18828033964592,2.2119090132103696,16.495751093100072,18.7173645645485,21.674992590294806,23.879835472877165,25.43649635036496,2740.0,77,5.248216010719041,5.248216010719041,2.372708813687489,PTS,2022-23,20.18828033964592,2.2119090132103696,False,0.0,
203952,Andrew Wiggins,19.725445668662395,2.1653750667574947,16.280921448664245,18.2055766991648,21.123771244670145,23.285595447617688,19.149579831932773,1190.0,37,-0.5758658367296228,0.5758658367296228,-0.2659427669461178,PTS,2022-23,19.725445668662395,2.1653750667574947,False,0.0,
203954,Joel Embiid,32.66063799362163,2.786594569495492,28.140180327633534,30.778674134889712,34.45171399933679,37.52444607299503,34.34790209790209,2288.0,66,1.687264104280466,1.687264104280466,0.6054932148188109,PTS,2022-23,32.66063799362163,2.786594569495492,False,0.0,
203991,Clint Capela,16.251665280509613,2.119289788516728,12.87303355742573,14.782389052845332,17.64059395567888,19.80840915016905,16.247972190034762,1726.0,65,-0.0036930904748508,0.0036930904748508,-0.0017426075918742,PTS,2022-23,16.251665280509613,2.119289788516728,False,0.0,
203992,Bogdan Bogdanović,19.5299844345106,2.266461903398988,15.80888772604988,17.961626817184754,21.1074932491426,23.232015983241425,18.05972130059721,1507.0,54,-1.470263133913388,1.470263133913388,-0.6487041020669488,PTS,2022-23,19.5299844345106,2.266461903398988,False,0.0,
203999,Nikola Jokić,28.528131730530887,2.550436173730076,24.48052900157593,26.835202711086083,30.21834400322347,32.67900825456404,26.2015503875969,2322.0,69,-2.326581342933988,2.326581342933988,-0.9122288049778188,PTS,2022-23,28.528131730530887,2.550436173730076,False,0.0,
204001,Kristaps Porziņģis,24.23452301031374,2.4878232433177003,20.217486352006183,22.51026788637318,25.936637145796578,28.360227319975056,25.532516493873704,2122.0,65,1.2979934835599636,1.2979934835599636,0.5217386271498096,PTS,2022-23,20.55631967690202,1.5298063040546372,True,0.5,16.878116343490305
204060,Joe Ingles,12.704087957804283,2.083594042253392,9.430536190111615,11.193176851037917,14.109961128591534,16.162699170918152,10.98363811357074,1039.0,46,-1.720449844233544,1.720449844233544,-0.8257125953253781,PTS,2022-23,12.704087957804283,2.083594042253392,False,0.0,
204456,T.J. McConnell,13.053317238735586,2.19402896531918,9.597915492607052,11.516192453624903,14.508478961802403,16.596311111076226,15.31413612565445,1528.0,75,2.260818886918864,2.260818886918864,1.0304416772318994,PTS,2022-23,13.053317238735586,2.19402896531918,False,0.0,
1626145,Tyus Jones,15.553962302793344,2.084722472818355,12.170310366463587,14.109810967276468,17.012056601171384,18.91857449864569,15.280041258380608,1939.0,80,-0.2739210444127344,0.2739210444127344,-0.1313944891870514,PTS,2022-23,15.553962302793344,2.084722472818355,False,0.0,
1626153,Delon Wright,10.187631620113894,1.999247151465889,6.854611285383275,8.806184856651237,11.531270151824854,13.446276724585012,10.844081632653062,1225.0,50,0.6564500125391675,0.6564500125391675,0.3283486046524287,PTS,2022-23,10.187631620113894,1.999247151465889,False,0.0,
1626156,D'Angelo Russell,21.546797827171773,2.286087223518118,17.90911205927594,20.01628293455108,23.01820322259472,25.36616095559289,19.708712613784137,2307.0,71,-1.838085213387636,1.838085213387636,-0.804031094911138,PTS,2022-23,21.546797827171773,2.286087223518118,False,0.0,
1626157,Karl-Anthony Towns,28.14889082591263,2.5160320063035733,24.126591976110785,26.44516077198767,29.83226503448388,32.29617978198967,22.645768025078368,957.0,29,-5.503122800834262,5.503122800834262,-2.187222891857871,PTS,2022-23,28.14889082591263,2.5160320063035733,False,0.0,
1626162,Kelly Oubre Jr.,19.9544153137132,2.251505830431666,16.264082159151293,18.35637368289328,21.416181766452382,23.750045266320324,22.57548387096774,1550.0,48,2.6210685572545422,2.6210685572545422,1.1641402486406276,PTS,2022-23,19.9544153137132,2.251505830431666,False,0.0,
1626164,Devin Booker,28.312805402228346,2.513952527413734,24.18676203450145,26.690593847998443,29.96807147389521,32.600020469564456,28.858855585831066,1835.0,53,0.5460501836027198,0.5460501836027198,0.2172078341369782,PTS,2022-23,28.312805402228346,2.513952527413734,False,0.0,
1626166,Cameron Payne,17.680948770960214,2.217509994712111,14.169297996034576,16.201859277351492,19.031295585449243,21.35766103088716,18.27806385169928,971.0,48,0.5971150807390657,0.5971150807390657,0.2692727799031121,PTS,2022-23,17.680948770960214,2.217509994712111,False,0.0,
1626167,Myles Turner,16.093987711848584,2.2508535311524485,12.5256852102095,14.51048595633194,17.648683556528603,19.84299290192151,21.979155238617665,1823.0,62,5.885167526769081,5.885167526769081,2.614638156289025,PTS,2022-23,16.093987711848584,2.2508535311524485,False,0.0,
1626168,Trey Lyles,18.915117948498427,2.277966107975724,15.32060079213542,17.352990725064515,20.38772193839264,22.67188887809203,16.211538461538463,1248.0,74,-2.7035794869599634,2.7035794869599634,-1.1868392060329878,PTS,2022-23,18.915117948498427,2.277966107975724,False,0.0,
1626171,Bobby Portis,18.799921052803644,2.2002243028406605,15.180106438094024,17.29388770543859,20.28158789837137,22.452318544819885,19.57685950413223,1815.0,70,0.7769384513285864,0.7769384513285864,0.3531178390882686,PTS,2022-23,18.799921052803644,2.2002243028406605,False,0.0,
1626172,Kevon Looney,9.942864437255167,1.9186336300240496,6.715649490717037,8.670201631689435,11.199933488898369,13.122750275294322,10.610912799592043,1961.0,82,0.668048362336874,0.668048362336874,0.3481896449029198,PTS,2022-23,9.942864437255167,1.9186336300240496,False,0.0,
1626179,Terry Rozier,20.824378458665446,2.2767228873034173,17.112676107859368,19.28193014729963,22.432187051238657,24.447953012968597,21.512589928057555,2224.0,63,0.6882114693921082,0.6882114693921082,0.302281614170109,PTS,2022-23,20.824378458665446,2.2767228873034173,False,0.0,
1626181,Norman Powell,21.40549238184705,2.557296343309962,17.395879973408636,19.557435141241733,23.085055709400848,25.648929192175224,23.41033822590938,1567.0,60,2.004845844062327,2.004845844062327,0.7839708719355589,PTS,2022-23,17.479948263462386,1.5581823873680463,True,0.5,13.55440414507772
1626192,Pat Connaughton,12.561692066416658,1.9936939023501523,9.303533084882616,11.153069024904998,13.865824102651455,15.804006751130911,11.617728531855956,1444.0,61,-0.9439635345607016,0.9439635345607016,-0.473474655988045,PTS,2022-23,12.561692066416658,1.9936939023501523,False,0.0,
1626196,Josh Richardson,15.602258380714131,2.0984210824786267,12.35232788943087,14.115258938329282,17.031254164805084,19.097997114851022,15.35812133072407,1533.0,65,-0.2441370499900639,0.2441370499900639,-0.1163432125365861,PTS,2022-23,15.602258380714131,2.0984210824786267,False,0.0,
1626220,Royce O'Neale,8.404391492717632,1.8924316005078876,5.231144625778353,7.218974106637495,9.664832116612176,11.541829291348929,10.03156146179402,2408.0,76,1.6271699690763874,1.6271699690763874,0.8598302673870435,PTS,2022-23,8.404391492717632,1.8924316005078876,False,0.0,
1626224,Cedi Osman,15.885031550160416,2.12633922923424,12.441305202685404,14.498707044548569,17.3465851562343,19.45134480587148,15.538064516129031,1550.0,77,-0.3469670340313815,0.3469670340313815,-0.1631757667173055,PTS,2022-23,15.885031550160416,2.12633922923424,False,0.0,
1627734,Domantas Sabonis,20.98477616069776,2.337779441830535,17.29907094492203,19.352670469638465,22.61740417985851,24.892840832353315,19.86842105263158,2736.0,79,-1.1163551080661769,1.1163551080661769,-0.4775279857846834,PTS,2022-23,18.314115099847488,1.469453770994083,True,0.5,15.643454038997215
1627736,Malik Beasley,18.613960131594197,2.134362182093436,15.193766519890266,17.14449788910064,19.95149666110848,22.253872830698253,17.638623326959845,2092.0,81,-0.9753368046343488,0.9753368046343488,-0.4569687435511597,PTS,2022-23,14.525534927527696,1.389916071752184,True,0.5,10.437109723461194
1627741,Buddy Hield,18.691687836506148,2.174790223507752,15.160294323433604,17.211867014156887,20.111178006087663,22.38324644918324,19.454764776839568,2487.0,80,0.7630769403334199,0.7630769403334199,0.3508738139822248,PTS,2022-23,18.691687836506148,2.174790223507752,False,0.0,
1627742,Brandon Ingram,23.117509451569195,2.3831199545066477,19.318573507995502,21.524342590468265,24.59542575263378,27.218580434964576,26.01169590643275,1539.0,45,2.8941864548635543,2.8941864548635543,1.214452696512588,PTS,2022-23,23.117509451569195,2.3831199545066477,False,0.0,
1627747,Caris LeVert,20.747522044110948,2.345982026339561,16.956415978277104,19.152251609678924,22.383219049073773,24.660224985767822,14.448322147651009,2235.0,74,-6.299199896459941,6.299199896459941,-2.6851015164376983,PTS,2022-23,18.564237212531665,1.4727182766586508,True,0.5,16.38095238095238
1627749,Dejounte Murray,21.76713870406325,2.2841617085366663,18.029822922865627,20.217794492775443,23.26855859106235,25.61512641419947,20.23747680890538,2695.0,74,-1.529661895157865,1.529661895157865,-0.6696819622888405,PTS,2022-23,21.76713870406325,2.2841617085366663,False,0.0,
1627750,Jamal Murray,21.225882545265076,2.7021879596665563,16.893142515721703,19.364899667166465,23.068941160330507,25.815189070077267,21.9277334584702,2131.0,65,0.7018509132051278,0.7018509132051278,0.2597343055631609,PTS,2022-23,21.225882545265076,2.7021879596665563,False,0.0,
1627751,Jakob Poeltl,16.364549956786792,2.142450804223776,12.977138269308991,14.860496251103802,17.825995929441063,19.988326995042087,16.92452830188679,1908.0,72,0.5599783450999993,0.5599783450999993,0.2613727904491525,PTS,2022-23,16.364549956786792,2.142450804223776,False,0.0,
1627752,Taurean Prince,15.47727318889238,2.176012582090104,11.83023413114613,14.05393681260112,16.95310351369929,18.947692228748547,14.914285714285716,1190.0,54,-0.5629874746066665,0.5629874746066665,-0.2587243654932848,PTS,2022-23,15.47727318889238,2.176012582090104,False,0.0,
1627759,Jaylen Brown,24.504151899171376,2.3339822262355647,20.678790637059876,22.9572892851224,26.036935029237554,28.392244096956944,26.66002490660025,2409.0,67,2.155873007428873,2.155873007428873,0.9236886995947864,PTS,2022-23,24.504151899171376,2.3339822262355647,False,0.0,
1627777,Georges Niang,13.916621357460103,2.116291071432997,10.44279778884894,12.513678837696212,15.35949046482974,17.294384664596947,15.166666666666666,1512.0,78,1.2500453092065626,1.2500453092065626,0.5906774007037338,PTS,2022-23,13.916621357460103,2.116291071432997,False,0.0,
1627783,Pascal Siakam,21.824550370835905,2.2525961588325423,18.106659140452837,20.34134731356042,23.335126748765457,25.34869610873785,23.357223689173896,2651.0,71,1.5326733183379917,1.5326733183379917,0.6804030595223661,PTS,2022-23,21.824550370835905,2.2525961588325423,False,0.0,
1627826,Ivica Zubac,16.085818532854255,2.0610065112591007,12.687509904447689,14.680078458407596,17.476826166795547,19.474019466133942,13.570506912442395,2170.0,76,-2.515311620411857,2.515311620411857,-1.2204287597690386,PTS,2022-23,16.085818532854255,2.0610065112591007,False,0.0,
1627827,Dorian Finney-Smith,11.206590735062314,1.937286468573007,8.015843353654082,9.95473287985725,12.581512747626013,14.329515723396998,9.878486055776891,2008.0,66,-1.3281046792854223,1.3281046792854223,-0.6855489370468251,PTS,2022-23,11.206590735062314,1.937286468573007,False,0.0,
1627832,Fred VanVleet,19.221420762799323,2.286139864848115,15.57463423448631,17.708725274538587,20.766879075201626,23.11672180372564,18.958579881656807,2535.0,69,-0.262840881142516,0.262840881142516,-0.1149714788600558,PTS,2022-23,19.221420762799323,2.286139864848115,False,0.0,
1627884,Derrick Jones Jr.,11.639534943986211,2.036011679124902,8.169329132629791,10.244021748226585,12.989282168423443,14.838402682363,12.860022396416571,893.0,64,1.2204874524303602,1.2204874524303602,0.5994501234663535,PTS,2022-23,11.639534943986211,2.036011679124902,False,0.0,
1627936,Alex Caruso,10.325120504986083,2.001867303836921,7.0072122207021055,8.967652417080782,11.65815439136014,13.656372776043508,8.548571428571428,1575.0,67,-1.776549076414657,1.776549076414657,-0.887445972572506,PTS,2022-23,10.325120504986083,2.001867303836921,False,0.0,
1628368,De'Aaron Fox,24.326545914813952,2.294570068052807,20.62934074384909,22.781370237969224,25.88579415982812,28.07724318929174,26.963084495488104,2438.0,73,2.636538580674152,2.636538580674152,1.1490338069787265,PTS,2022-23,24.326545914813952,2.294570068052807,False,0.0,
1628369,Jayson Tatum,25.671780600649868,2.3623563097260853,21.810678453058426,24.085795012780363,27.32787650281525,29.553442725538005,29.30845225027442,2733.0,74,3.636671649624553,3.636671649624553,1.539425545017053,PTS,2022-23,25.671780600649868,2.3623563097260853,False,0.0,
1628370,Malik Monk,18.07749202995357,2.1174884197005333,14.636218814236988,16.671015516106586,19.498555772973667,21.598156993009997,21.76306620209059,1722.0,77,3.685574172137017,3.685574172137017,1.7405404146948065,PTS,2022-23,18.07749202995357,2.1174884197005333,False,0.0,
