nba_api_id,name,proj_mean,proj_sd,proj_q05,proj_q25,proj_q75,proj_q95,actual,actual_minutes,actual_games,error,abs_error,z_error,stat,test_season,_norm,player_name,source,consensus_proj_per_game,consensus_proj_per36,mpg,model_proj_per_game,actual_per_game
201144,Mike Conley,15.251680004098809,2.254132090304908,11.445241362810954,13.76942910289142,16.77174124537937,19.120838861723225,14.284931506849317,2190.0,76,-0.966748497249494,0.966748497249494,-0.4288783702638853,PTS,2023-24,mike conley,Mike Conley,fantasypros,12.757575757575758,15.410269445856633,28.81578947368421,12.208033336614177,11.43421052631579
201145,Jeff Green,15.377799054207872,2.305129377181264,11.61678022136847,13.752079345955911,16.953182667584645,19.2758867853722,14.03062787136294,1306.0,78,-1.3471711828449315,1.3471711828449315,-0.5844232415675802,PTS,2023-24,jeff green,Jeff Green,fantasypros,7.055555555555555,13.500000000000002,16.743589743589745,7.152209958972749,6.5256410256410255
201566,Russell Westbrook,18.486714548997007,2.3385315118909693,14.671150618454812,16.919640793118493,20.09310740725446,22.479924597397343,17.787680209698557,1526.0,68,-0.6990343392984499,0.6990343392984499,-0.2989202137084742,PTS,2023-24,russell westbrook,Russell Westbrook III,fantasypros,15.791666666666666,18.15971606033718,22.441176470588236,11.523989543206469,11.088235294117645
201567,Kevin Love,16.502225966921937,2.3331782801875214,12.74795925946087,14.88641814783047,18.18968612551793,20.279904520619823,18.855291576673867,926.0,55,2.35306560975193,2.35306560975193,1.0085237076537543,PTS,2023-24,kevin love,Kevin Love,fantasypros,8.461538461538462,16.966580976863753,16.836363636363636,7.7177076996816725,8.818181818181818
201569,Eric Gordon,15.703172422740495,2.2747807824961144,12.159802104506529,14.09866535737927,17.22472762451047,19.484838664071862,14.251585623678649,1892.0,68,-1.4515867990618485,1.4515867990618485,-0.6381216204354531,PTS,2023-24,eric gordon,Eric Gordon,fantasypros,11.054794520547945,15.091948051948052,27.823529411764707,12.136602215614793,11.014705882352942
201572,Brook Lopez,19.671597874402934,2.422790296618236,15.648835464923248,17.9965777984488,21.317747306496084,23.66303742173195,14.776119402985076,2412.0,79,-4.895478471417862,4.895478471417862,-2.020595211335888,PTS,2023-24,brook lopez,Brook Lopez,hashtagbasketball,13.5,16.363636363636363,30.531645569620252,16.683507058037932,12.531645569620254
201572,Brook Lopez,19.671597874402934,2.422790296618236,15.648835464923248,17.9965777984488,21.317747306496084,23.66303742173195,14.776119402985076,2412.0,79,-4.895478471417862,4.895478471417862,-2.020595211335888,PTS,2023-24,brook lopez,Brook Lopez,fantasypros,14.63888888888889,17.940425531914894,30.531645569620252,16.683507058037932,12.531645569620254
201587,Nicolas Batum,10.2146087591329,2.1131730272065994,6.766910818495112,8.778782690080206,11.603471376396651,13.741533715560031,7.539267015706806,1528.0,60,-2.6753417434260944,2.6753417434260944,-1.2660306131971717,PTS,2023-24,nicolas batum,Nicolas Batum,hashtagbasketball,7.5,11.15702479338843,25.466666666666665,7.2258898999792,5.333333333333333
201587,Nicolas Batum,10.2146087591329,2.1131730272065994,6.766910818495112,8.778782690080206,11.603471376396651,13.741533715560031,7.539267015706806,1528.0,60,-2.6753417434260944,2.6753417434260944,-1.2660306131971717,PTS,2023-24,nicolas batum,Nicolas Batum,fantasypros,6.756756756756757,10.81081081081081,25.466666666666665,7.2258898999792,5.333333333333333
201935,James Harden,21.46723098334555,2.472205089909026,17.408787265745495,19.817693352617127,23.131652540110625,25.596814305493076,17.380315917375455,2469.0,72,-4.086915065970096,4.086915065970096,-1.6531456401622768,PTS,2023-24,james harden,James Harden,hashtagbasketball,20.0,20.281690140845072,34.291666666666664,20.448531364922903,16.555555555555554
201935,James Harden,21.46723098334555,2.472205089909026,17.408787265745495,19.817693352617127,23.131652540110625,25.596814305493076,17.380315917375455,2469.0,72,-4.086915065970096,4.086915065970096,-1.6531456401622768,PTS,2023-24,james harden,James Harden,fantasypros,19.092307692307692,20.474793767186064,34.291666666666664,20.448531364922903,16.555555555555554
201939,Stephen Curry,31.78070233858655,2.904390563771263,27.07322787200113,29.800737860353745,33.77609509335838,36.6486402803184,29.097520661157027,2420.0,74,-2.6831816774295234,2.6831816774295234,-0.9238363844377367,PTS,2023-24,stephen curry,Stephen Curry,hashtagbasketball,28.0,29.13294797687861,32.7027027027027,28.869857229496787,26.432432432432435
201939,Stephen Curry,31.78070233858655,2.904390563771263,27.07322787200113,29.800737860353745,33.77609509335838,36.6486402803184,29.097520661157027,2420.0,74,-2.6831816774295234,2.6831816774295234,-0.9238363844377367,PTS,2023-24,stephen curry,Stephen Curry,fantasypros,28.67142857142857,29.406593406593405,32.7027027027027,28.869857229496787,26.432432432432435
201942,DeMar DeRozan,24.1002647107167,2.5300398332690524,19.940799877591147,22.43081200352253,25.84639130503734,28.40650455211897,22.80200333889816,2995.0,79,-1.2982613718185405,1.2982613718185405,-0.5131387082317448,PTS,2023-24,demar derozan,DeMar DeRozan,hashtagbasketball,24.7,24.837988826815643,37.91139240506329,25.37984979205222,24.012658227848096
201942,DeMar DeRozan,24.1002647107167,2.5300398332690524,19.940799877591147,22.43081200352253,25.84639130503734,28.40650455211897,22.80200333889816,2995.0,79,-1.2982613718185405,1.2982613718185405,-0.5131387082317448,PTS,2023-24,demar derozan,DeMar DeRozan,fantasypros,24.27027027027027,24.197604790419163,37.91139240506329,25.37984979205222,24.012658227848096
201950,Jrue Holiday,20.881456728130715,2.4764620565894675,16.868071646744536,19.159314404383668,22.56317319886108,24.979232987226435,13.668874172185433,2265.0,69,-7.212582555945284,7.212582555945284,-2.912454296141449,PTS,2023-24,jrue holiday,Jrue Holiday,hashtagbasketball,16.3,18.111111111111114,32.82608695652174,19.040458731568467,12.463768115942033
201950,Jrue Holiday,20.881456728130715,2.4764620565894675,16.868071646744536,19.159314404383668,22.56317319886108,24.979232987226435,13.668874172185433,2265.0,69,-7.212582555945284,7.212582555945284,-2.912454296141449,PTS,2023-24,jrue holiday,Jrue Holiday,fantasypros,17.661971830985916,18.928301886792454,32.82608695652174,19.040458731568467,12.463768115942033
201988,Patty Mills,15.114721131528585,2.3998865032456638,11.076127637945756,13.505692671522056,16.70402610826767,19.29056399613739,10.9377990430622,418.0,32,-4.176922088466384,4.176922088466384,-1.7404665107359931,PTS,2023-24,patty mills,Patty Mills,fantasypros,5.0,15.473684210526315,13.0625,5.484334577238671,3.968749999999999
202331,Paul George,24.948756146784827,2.679392858542329,20.553784125529667,23.188022202635008,26.67422208550179,29.373485372094617,24.07202881152461,2499.0,74,-0.8767273352602167,0.8767273352602167,-0.3272111935601646,PTS,2023-24,paul george,Paul George,hashtagbasketball,23.0,23.930635838150287,33.770270270270274,23.4035066106664,22.581081081081084
202331,Paul George,24.948756146784827,2.679392858542329,20.553784125529667,23.188022202635008,26.67422208550179,29.373485372094617,24.07202881152461,2499.0,74,-0.8767273352602167,0.8767273352602167,-0.3272111935601646,PTS,2023-24,paul george,Paul George,fantasypros,23.640625,24.208,33.770270270270274,23.4035066106664,22.581081081081084
202685,Jonas Valančiūnas,20.38415379440824,2.409253176876053,16.39573993469396,18.816800482080325,22.04058963494821,24.350802117780795,18.70954356846473,1928.0,82,-1.674610225943507,1.674610225943507,-0.6950744081262901,PTS,2023-24,jonas valanciunas,Jonas Valanciunas,hashtagbasketball,14.1,19.984251968503937,23.51219512195122,13.313227816944133,12.219512195121952
202685,Jonas Valančiūnas,20.38415379440824,2.409253176876053,16.39573993469396,18.816800482080325,22.04058963494821,24.350802117780795,18.70954356846473,1928.0,82,-1.674610225943507,1.674610225943507,-0.6950744081262901,PTS,2023-24,jonas valanciunas,Jonas Valanciunas,fantasypros,14.18918918918919,19.605809128630707,23.51219512195122,13.313227816944133,12.219512195121952
202692,Alec Burks,18.09034209534311,2.4713617317057754,14.323512979950625,16.30816391490454,19.811513987235852,22.20800122627866,20.4822460776218,1211.0,66,2.3919039822786914,2.3919039822786914,0.9678485960158324,PTS,2023-24,alec burks,Alec Burks,fantasypros,10.313432835820896,18.64767616191904,18.348484848484848,9.220287995564185,10.439393939393938
202696,Nikola Vučević,18.319769891071,2.29140346553516,14.627396943830492,16.818752746153397,19.83862686157163,22.14821978948121,18.88208269525268,2612.0,76,0.5623128041816798,0.5623128041816798,0.2454010446607887,PTS,2023-24,nikola vucevic,Nikola Vucevic,hashtagbasketball,17.4,18.98181818181818,34.36842105263158,17.489487922323633,18.026315789473685
202696,Nikola Vučević,18.319769891071,2.29140346553516,14.627396943830492,16.818752746153397,19.83862686157163,22.14821978948121,18.88208269525268,2612.0,76,0.5623128041816798,0.5623128041816798,0.2454010446607887,PTS,2023-24,nikola vucevic,Nikola Vucevic,fantasypros,17.90909090909091,19.468235294117648,34.36842105263158,17.489487922323633,18.026315789473685
202699,Tobias Harris,16.688936761697395,2.336788784195896,12.83172460507925,15.101967812085247,18.339014762297737,20.466793595569516,18.280894137494727,2371.0,70,1.5919573757973318,1.5919573757973318,0.6812585658421563,PTS,2023-24,tobias harris,Tobias Harris,hashtagbasketball,15.2,16.632218844984802,33.871428571428574,15.70217026269227,17.200000000000003
202699,Tobias Harris,16.688936761697395,2.336788784195896,12.83172460507925,15.101967812085247,18.339014762297737,20.466793595569516,18.280894137494727,2371.0,70,1.5919573757973318,1.5919573757973318,0.6812585658421563,PTS,2023-24,tobias harris,Tobias Harris,fantasypros,15.680555555555555,17.14213412062421,33.871428571428574,15.70217026269227,17.200000000000003
202704,Reggie Jackson,16.397244467197126,2.315822084087917,12.634155802452057,14.842241713571218,17.9515236511853,20.304382933975408,16.485981308411215,1819.0,82,0.0887368412140894,0.0887368412140894,0.0383176418533197,PTS,2023-24,reggie jackson,Reggie Jackson,fantasypros,10.083333333333334,16.294264339152118,22.182926829268293,10.103857617151617,10.158536585365855
202710,Jimmy Butler III,24.450612084656623,2.6156751493239576,20.203053772850232,22.68427149239851,26.15453608518402,28.8346718885472,21.966699314397648,2042.0,60,-2.483912770258975,2.483912770258975,-0.9496258627150096,PTS,2023-24,jimmy butler,Jimmy Butler,hashtagbasketball,21.3,23.02702702702703,34.03333333333333,23.114884202254085,20.766666666666666
202710,Jimmy Butler III,24.450612084656623,2.6156751493239576,20.203053772850232,22.68427149239851,26.15453608518402,28.8346718885472,21.966699314397648,2042.0,60,-2.483912770258975,2.483912770258975,-0.9496258627150096,PTS,2023-24,jimmy butler,Jimmy Butler,fantasypros,22.55223880597015,23.878841088674275,34.03333333333333,23.114884202254085,20.766666666666666
202711,Bojan Bogdanović,23.3455710670592,2.552206931001032,19.25967754043229,21.643781451058143,24.978957239977845,27.660261512828654,21.113513513513517,1480.0,57,-2.2320575535456832,2.2320575535456832,-0.8745597884064286,PTS,2023-24,bojan bogdanovic,Bojan Bogdanovic,hashtagbasketball,19.9,22.81528662420382,25.964912280701753,16.837936247196694,15.2280701754386
202711,Bojan Bogdanović,23.3455710670592,2.552206931001032,19.25967754043229,21.643781451058143,24.978957239977845,27.660261512828654,21.113513513513517,1480.0,57,-2.2320575535456832,2.2320575535456832,-0.8745597884064286,PTS,2023-24,bojan bogdanovic,Bojan Bogdanovic,fantasypros,18.457142857142856,20.782841823056298,25.964912280701753,16.837936247196694,15.2280701754386
203076,Anthony Davis,28.006499181251986,2.883293393193973,23.1118309662604,26.14417442470228,29.948994066061317,32.84747483249162,25.0040725657164,2701.0,76,-3.00242661553558,3.00242661553558,-1.0413184529270665,PTS,2023-24,anthony davis,Anthony Davis,hashtagbasketball,24.3,26.1134328358209,35.53947368421053,27.648228906638018,24.684210526315788
203076,Anthony Davis,28.006499181251986,2.883293393193973,23.1118309662604,26.14417442470228,29.948994066061317,32.84747483249162,25.0040725657164,2701.0,76,-3.00242661553558,3.00242661553558,-1.0413184529270665,PTS,2023-24,anthony davis,Anthony Davis,fantasypros,24.71875,25.71196388261851,35.53947368421053,27.648228906638018,24.684210526315788
203078,Bradley Beal,24.284995605915537,2.76304659554586,19.82160146518132,22.467161927130068,26.18509864561148,28.78438564578405,19.617863199547767,1769.0,53,-4.66713240636777,4.66713240636777,-1.6891254797842974,PTS,2023-24,bradley beal,Bradley Beal,hashtagbasketball,20.8,22.28571428571429,33.37735849056604,22.51580567445733,18.18867924528302
203078,Bradley Beal,24.284995605915537,2.76304659554586,19.82160146518132,22.467161927130068,26.18509864561148,28.78438564578405,19.617863199547767,1769.0,53,-4.66713240636777,4.66713240636777,-1.6891254797842974,PTS,2023-24,bradley beal,Bradley Beal,fantasypros,22.12857142857143,23.235000000000003,33.37735849056604,22.51580567445733,18.18867924528302
203081,Damian Lillard,32.417633462561625,3.025936373277636,27.608120420623973,30.291058231252915,34.44443648345059,37.57282254752847,24.77704536642109,2579.0,73,-7.640588096140533,7.640588096140533,-2.5250326357207555,PTS,2023-24,damian lillard,Damian Lillard,hashtagbasketball,27.2,27.505617977528086,35.32876712328767,31.813195091303815,24.31506849315068
203081,Damian Lillard,32.417633462561625,3.025936373277636,27.608120420623973,30.291058231252915,34.44443648345059,37.57282254752847,24.77704536642109,2579.0,73,-7.640588096140533,7.640588096140533,-2.5250326357207555,PTS,2023-24,damian lillard,Damian Lillard,fantasypros,28.746478873239436,28.92755905511811,35.32876712328767,31.813195091303815,24.31506849315068
203083,Andre Drummond,15.397909159235066,2.3670516717038903,11.448316853606316,13.874234500377138,17.036469812184965,19.08464958505588,17.69310600444774,1349.0,79,2.295196845212672,2.295196845212672,0.9696437440085562,PTS,2023-24,andre drummond,Andre Drummond,fantasypros,6.242857142857143,15.622641509433961,17.075949367088608,7.303719921170219,8.39240506329114
203084,Harrison Barnes,17.378608005908106,2.284888272572238,13.553912130343637,15.90900367521232,18.93051470083728,21.225272062974256,15.132408575031526,2379.0,82,-2.24619943087658,2.24619943087658,-0.9830675126831896,PTS,2023-24,harrison barnes,Harrison Barnes,hashtagbasketball,14.9,17.13738019169329,29.01219512195122,14.005321289314153,12.195121951219512
203084,Harrison Barnes,17.378608005908106,2.284888272572238,13.553912130343637,15.90900367521232,18.93051470083728,21.225272062974256,15.132408575031526,2379.0,82,-2.24619943087658,2.24619943087658,-0.9830675126831896,PTS,2023-24,harrison barnes,Harrison Barnes,fantasypros,14.217948717948717,16.085414987912973,29.01219512195122,14.005321289314153,12.195121951219512
203110,Draymond Green,9.432585855061632,2.1244838241040904,5.893088617899639,8.09374022181516,10.81981838371333,12.73485971177178,11.46112600536193,1492.0,55,2.028540150300296,2.028540150300296,0.9548390659814724,PTS,2023-24,draymond green,Draymond Green,hashtagbasketball,8.4,9.661341853035145,27.12727272727273,7.107786917046442,8.636363636363637
203110,Draymond Green,9.432585855061632,2.1244838241040904,5.893088617899639,8.09374022181516,10.81981838371333,12.73485971177178,11.46112600536193,1492.0,55,2.028540150300296,2.028540150300296,0.9548390659814724,PTS,2023-24,draymond green,Draymond Green,fantasypros,8.426470588235293,9.725601131541724,27.12727272727273,7.107786917046442,8.636363636363637
203114,Khris Middleton,22.774344556842458,2.6377733816122184,18.397503156456704,20.997516872941507,24.580282033224087,27.03643973257146,20.032258064516128,1488.0,55,-2.742086492326329,2.742086492326329,-1.039545895580444,PTS,2023-24,khris middleton,Khris Middleton,hashtagbasketball,17.6,20.438709677419357,27.054545454545455,17.115265000293725,15.054545454545455
203114,Khris Middleton,22.774344556842458,2.6377733816122184,18.397503156456704,20.997516872941507,24.580282033224087,27.03643973257146,20.032258064516128,1488.0,55,-2.742086492326329,2.742086492326329,-1.039545895580444,PTS,2023-24,khris middleton,Khris Middleton,fantasypros,19.415384615384614,21.430188679245283,27.054545454545455,17.115265000293725,15.054545454545455
203200,Justin Holiday,11.333741728840549,2.1354197241435786,7.851761231625557,9.885811636266164,12.860212008297378,14.765850179327275,9.77262180974478,862.0,58,-1.561119919095768,1.561119919095768,-0.7310599885565183,PTS,2023-24,justin holiday,Justin Holiday,fantasypros,5.970588235294118,11.863636363636363,14.862068965517242,4.678968089205245,4.03448275862069
203468,CJ McCollum,21.34457546812715,2.483933172117863,17.239739443090347,19.63239294162005,23.069980373160124,25.5675539223654,22.043538675312643,2159.0,66,0.6989632071854928,0.6989632071854928,0.2813937246908858,PTS,2023-24,cj mccollum,CJ McCollum,hashtagbasketball,20.5,21.26801152737752,32.71212121212121,19.395176109295672,20.030303030303028
203468,CJ McCollum,21.34457546812715,2.483933172117863,17.239739443090347,19.63239294162005,23.069980373160124,25.5675539223654,22.043538675312643,2159.0,66,0.6989632071854928,0.6989632071854928,0.2813937246908858,PTS,2023-24,cj mccollum,CJ McCollum,fantasypros,19.931506849315067,20.638297872340424,32.71212121212121,19.395176109295672,20.030303030303028
203471,Dennis Schröder,14.421420894312542,2.34955389708014,10.672176432801702,12.746987610473804,16.027560743492106,18.26756051908009,16.228204098031338,2489.0,80,1.806783203718796,1.806783203718796,0.7689898946196292,PTS,2023-24,dennis schroder,Dennis Schröder,hashtagbasketball,13.5,16.2,31.1125,12.463512710397193,14.024999999999999
203471,Dennis Schröder,14.421420894312542,2.34955389708014,10.672176432801702,12.746987610473804,16.027560743492106,18.26756051908009,16.228204098031338,2489.0,80,1.806783203718796,1.806783203718796,0.7689898946196292,PTS,2023-24,dennis schroder,Dennis Schroder,fantasypros,14.575342465753424,17.0088809946714,31.1125,12.463512710397193,14.024999999999999
203482,Kelly Olynyk,16.636143135052585,2.2941071374316264,12.864579954567605,15.064431546071283,18.155351964227517,20.56868198838915,15.586363636363638,1760.0,78,-1.049779498688947,1.049779498688947,-0.4575982880486699,PTS,2023-24,kelly olynyk,Kelly Olynyk,fantasypros,10.104477611940299,15.26111458985598,22.564102564102566,10.427212221400481,9.76923076923077
203484,Kentavious Caldwell-Pope,13.205901391715818,2.200891819188556,9.63438402204185,11.69358208340707,14.69041438576186,16.82347459428062,11.470881863560733,2404.0,76,-1.735019528155085,1.735019528155085,-0.788325674632553,PTS,2023-24,kentavious caldwellpope,Kentavious Caldwell-Pope,hashtagbasketball,12.1,14.0064308681672,31.63157894736842,11.603430901200595,10.078947368421053
203484,Kentavious Caldwell-Pope,13.205901391715818,2.200891819188556,9.63438402204185,11.69358208340707,14.69041438576186,16.82347459428062,11.470881863560733,2404.0,76,-1.735019528155085,1.735019528155085,-0.788325674632553,PTS,2023-24,kentavious caldwellpope,Kentavious Caldwell-Pope,fantasypros,11.051948051948052,12.964875158696572,31.63157894736842,11.603430901200595,10.078947368421053
203486,Mason Plumlee,13.332654579729727,2.174297227147735,9.782110470461692,11.80228785124762,14.83985357596428,16.790474823683336,13.052005943536404,673.0,46,-0.2806486361933249,0.2806486361933249,-0.129075561836356,PTS,2023-24,mason plumlee,Mason Plumlee,fantasypros,7.64,12.892499999999998,14.630434782608695,5.418403702994025,5.304347826086957
203497,Rudy Gobert,16.235501167610444,2.3430956816262825,12.415699077641245,14.71145826649078,17.79316893702991,20.00160564573085,14.758887171561051,2588.0,76,-1.4766139960493927,1.4766139960493927,-0.6301979076776382,PTS,2023-24,rudy gobert,Rudy Gobert,hashtagbasketball,13.5,15.88235294117647,34.05263157894737,15.35726499333912,13.960526315789474
203497,Rudy Gobert,16.235501167610444,2.3430956816262825,12.415699077641245,14.71145826649078,17.79316893702991,20.00160564573085,14.758887171561051,2588.0,76,-1.4766139960493927,1.4766139960493927,-0.6301979076776382,PTS,2023-24,rudy gobert,Rudy Gobert,fantasypros,13.305555555555555,15.82744378155117,34.05263157894737,15.35726499333912,13.960526315789474
203501,Tim Hardaway Jr.,17.49659097232286,2.3717039221593885,13.659443112976197,15.873133671843275,19.02926875294336,21.331204362192963,19.323279924599436,2122.0,79,1.826688952276573,1.826688952276573,0.7702010926445699,PTS,2023-24,tim hardaway,Tim Hardaway Jr.,fantasypros,13.094594594594595,17.54728370221328,26.860759493670887,13.054770057408268,14.417721518987342
203507,Giannis Antetokounmpo,34.96769802755342,3.0584873778585906,29.89868014656428,32.91267172703862,36.94506886801855,40.00071218980596,31.089001165954137,2573.0,73,-3.878696861599281,3.878696861599281,-1.2681748794121106,PTS,2023-24,giannis antetokounmpo,Giannis Antetokounmpo,hashtagbasketball,28.3,31.837500000000002,35.24657534246575,34.23587786335424,30.438356164383563
203507,Giannis Antetokounmpo,34.96769802755342,3.0584873778585906,29.89868014656428,32.91267172703862,36.94506886801855,40.00071218980596,31.089001165954137,2573.0,73,-3.878696861599281,3.878696861599281,-1.2681748794121106,PTS,2023-24,giannis antetokounmpo,Giannis Antetokounmpo,fantasypros,29.573529411764707,31.47652173913044,35.24657534246575,34.23587786335424,30.438356164383563
203552,Seth Curry,17.078084247809443,2.392656370956792,13.235422140493446,15.42439881659287,18.69485332855708,21.12432090970145,13.229268292682928,615.0,44,-3.848815955126515,3.848815955126515,-1.6085953678285292,PTS,2023-24,seth curry,Seth Curry,fantasypros,10.397058823529411,16.82220753469927,13.977272727272727,6.630695588638136,5.136363636363637
203897,Zach LaVine,23.89982937327516,2.5296125165800585,19.654233235177617,22.24289425917531,25.6056352068154,28.052689517303232,20.105504587155963,872.0,25,-3.7943247861191978,3.7943247861191978,-1.4999628446055375,PTS,2023-24,zach lavine,Zach LaVine,hashtagbasketball,24.9,25.179775280898873,34.88,23.156279126106604,19.480000000000004
203897,Zach LaVine,23.89982937327516,2.5296125165800585,19.654233235177617,22.24289425917531,25.6056352068154,28.052689517303232,20.105504587155963,872.0,25,-3.7943247861191978,3.7943247861191978,-1.4999628446055375,PTS,2023-24,zach lavine,Zach LaVine,fantasypros,24.933333333333334,24.9795918367347,34.88,23.156279126106604,19.480000000000004
203903,Jordan Clarkson,22.834902437670703,2.5447565369024074,18.84393822635651,21.10704016842188,24.460854342591016,27.16202237337558,20.14973262032085,1683.0,55,-2.685169817349852,2.685169817349852,-1.0551774908173974,PTS,2023-24,jordan clarkson,Jordan Clarkson,hashtagbasketball,19.2,22.296774193548384,30.6,19.4096670720201,17.127272727272725
203903,Jordan Clarkson,22.834902437670703,2.5447565369024074,18.84393822635651,21.10704016842188,24.460854342591016,27.16202237337558,20.14973262032085,1683.0,55,-2.685169817349852,2.685169817349852,-1.0551774908173974,PTS,2023-24,jordan clarkson,Jordan Clarkson,fantasypros,19.633802816901408,22.323843416370106,30.6,19.4096670720201,17.127272727272725
203914,Gary Harris,12.93234235631524,2.2959272176268035,9.25676898752644,11.36372577412132,14.4742709342246,16.705502284217864,10.317411402157164,1298.0,54,-2.6149309541580745,2.6149309541580745,-1.1389433140920775,PTS,2023-24,gary harris,Gary Harris,fantasypros,8.196969696969697,12.295454545454547,24.037037037037038,8.63486644984423,6.888888888888889
203915,Spencer Dinwiddie,16.991680741519044,2.27979091881258,13.211079609524424,15.36648373367854,18.519814194245832,20.72620402450993,13.299256505576208,2152.0,76,-3.692424235942836,3.692424235942836,-1.6196328380262262,PTS,2023-24,spencer dinwiddie,Spencer Dinwiddie,hashtagbasketball,16.5,17.73134328358209,28.31578947368421,13.364801518914101,10.460526315789473
203915,Spencer Dinwiddie,16.991680741519044,2.27979091881258,13.211079609524424,15.36648373367854,18.519814194245832,20.72620402450993,13.299256505576208,2152.0,76,-3.692424235942836,3.692424235942836,-1.6196328380262262,PTS,2023-24,spencer dinwiddie,Spencer Dinwiddie,fantasypros,16.89041095890411,17.783653846153847,28.31578947368421,13.364801518914101,10.460526315789473
203924,Jerami Grant,21.538327460412837,2.5847289119139303,17.396810981975367,19.77000756035816,23.19903823967447,25.98731576022857,22.24454148471616,1832.0,54,0.7062140243033248,0.7062140243033248,0.2732255676980802,PTS,2023-24,jerami grant,Jerami Grant,hashtagbasketball,19.6,20.75294117647059,33.925925925925924,20.29743616639728,20.962962962962962
203924,Jerami Grant,21.538327460412837,2.5847289119139303,17.396810981975367,19.77000756035816,23.19903823967447,25.98731576022857,22.24454148471616,1832.0,54,0.7062140243033248,0.7062140243033248,0.2732255676980802,PTS,2023-24,jerami grant,Jerami Grant,fantasypros,20.43661971830986,21.294741133306157,33.925925925925924,20.29743616639728,20.962962962962962
203926,Doug McDermott,18.256121205101277,2.498204790544896,14.247289437144822,16.519982730641868,19.920105239226597,22.36626172022424,13.97787610619469,904.0,64,-4.278245098906583,4.278245098906583,-1.7125277779863006,PTS,2023-24,doug mcdermott,Doug McDermott,fantasypros,9.766666666666667,18.046193327630455,14.125,7.162992000612653,5.484375
